uni,t,n,value
ssp5,26,fra,82.78033252682175
ssp5,26,gbr,76.62752123667275
ssp5,26,golf57,242.9291146413636
ssp5,26,grc,9.86691826329418
ssp5,26,hun,5.981055443818632
ssp5,26,idn,199.60225369915187
ssp5,26,irl,4.809991562153551
ssp5,26,ita,48.13935168757752
ssp5,26,jpn,59.43916362095613
ssp5,26,meme,59.15267929502413
ssp5,26,mex,67.16307401561158
ssp5,26,mys,46.24080908895939
ssp5,26,nde,1115.867853051928
ssp5,26,nld,18.85
ssp5,26,noan,24.126485383991493
ssp5,26,noap,41.052163074209375
ssp5,26,nor,8.268331924478135
ssp5,26,oeu,7.849393814761626
ssp5,26,osea,160.81003650425805
ssp5,26,pol,13.518148789665997
ssp5,26,prt,5.275373670486986
ssp5,26,rcam,41.89694292077635
ssp5,26,rcz,7.299314118850712
ssp5,26,rfa,93.77905073025524
ssp5,26,ris,70.46560208527737
ssp5,26,rjan57,17.313788543709485
ssp5,26,rom,2.5061559057710205
ssp5,26,rsaf,1269.5958667063123
ssp5,26,rsam,106.12357669226789
ssp5,26,rsas,366.46209832219483
ssp5,26,rsl,2.280267381280478
ssp5,26,rus,146.52100908372717
ssp5,26,slo,2.21
ssp5,26,sui,11.641565975203509
ssp5,26,swe,16.108200720432137
ssp5,26,tha,45.62835914636365
ssp5,26,tur,68.46222125201206
ssp5,26,ukr,29.888082257740706
ssp5,26,usa,508.46786293539196
ssp5,26,vnm,49.91323941241311
ssp5,26,zaf,61.127216156974086
ssp5,27,arg,47.38001311598656
ssp5,27,aus,51.17452110342612
ssp5,27,aut,11.430670404739338
ssp5,27,bel,14.87146199030568
ssp5,27,bgr,0.9928074391483731
ssp5,27,blt,3.4038294532804603
ssp5,27,bra,131.43576627940791
ssp5,27,can,68.59076009622608
ssp5,27,chl,13.63770955007762
ssp5,27,chn,530.0608716010371
ssp5,27,cor,21.742390565802147
ssp5,27,cro,2.29684615482147
ssp5,27,dnk,7.317438656138405
ssp5,27,egy,130.55122829677558
ssp5,27,esp,54.61444575313057
ssp5,27,fin,4.78979604589322
ssp5,27,fra,82.9502181278313
ssp5,27,gbr,76.58134965370789
ssp5,27,golf57,240.62472124889956
ssp5,27,grc,9.843064059706977
ssp5,27,hun,5.906666822372746
ssp5,27,idn,196.173532405356
ssp5,27,irl,4.7801541941055925
ssp5,27,ita,47.97524675317677
ssp5,27,jpn,58.27015254913298
ssp5,27,meme,58.857127757869605
ssp5,27,mex,65.28028287229561
ssp5,27,mys,46.0973796474208
ssp5,27,nde,1097.7541264244308
ssp5,27,nld,18.85
ssp5,27,noan,23.419577240762365
ssp5,27,noap,40.342465477094755
ssp5,27,nor,8.316014303472642
ssp5,27,oeu,7.718259965857996
ssp5,27,osea,157.7239901728559
ssp5,27,pol,13.081898839470176
ssp5,27,prt,5.200569959823181
ssp5,27,rcam,40.710498151738804
ssp5,27,rcz,7.224529964097215
ssp5,27,rfa,94.04264649027553
ssp5,27,ris,69.14731163744327
ssp5,27,rjan57,17.078746227986965
ssp5,27,rom,2.3604137725071896
ssp5,27,rsaf,1252.2996896621817
ssp5,27,rsam,104.06879339285943
ssp5,27,rsas,358.55302212294185
ssp5,27,rsl,2.218097815301581
ssp5,27,rus,146.8048853855238
ssp5,27,slo,2.21
ssp5,27,sui,11.60262666442046
ssp5,27,swe,16.213406396689678
ssp5,27,tha,44.99660364239865
ssp5,27,tur,67.51379892256179
ssp5,27,ukr,29.7284696233017
ssp5,27,usa,511.72999842082464
ssp5,27,vnm,48.540228386833824
ssp5,27,zaf,60.56595590263793
ssp5,28,arg,47.09687766037708
ssp5,28,aus,51.61461487938567
ssp5,28,aut,11.464807789685361
ssp5,28,bel,14.921712922748888
ssp5,28,bgr,0.9482596679030298
ssp5,28,blt,3.3697247824946315
ssp5,28,bra,129.0159327299961
ssp5,28,can,69.15367615240768
ssp5,28,chl,13.446130348497034
ssp5,28,chn,515.1376447278961
ssp5,28,cor,21.21585756800088
ssp5,28,cro,2.2739793339124885
ssp5,28,dnk,7.3384357830659415
ssp5,28,egy,129.66165227941494
ssp5,28,esp,54.7745452166315
ssp5,28,fin,4.76486031851511
ssp5,28,fra,83.10497653514385
ssp5,28,gbr,76.53940077872937
ssp5,28,golf57,238.56722257385226
ssp5,28,grc,9.821430847157117
ssp5,28,hun,5.8398818929502125
ssp5,28,idn,193.110056484109
ssp5,28,irl,4.753197575277977
ssp5,28,ita,47.826569018730375
ssp5,28,jpn,57.22831644253754
ssp5,28,meme,58.60413981818577
ssp5,28,mex,63.616636858110795
ssp5,28,mys,45.96739369012294
ssp5,28,nde,1081.5544091160396
ssp5,28,nld,18.85
ssp5,28,noan,22.796606350416507
ssp5,28,noap,39.70845572717954
ssp5,28,nor,8.359611900728352
ssp5,28,oeu,7.604444456149493
ssp5,28,osea,154.99505103407802
ssp5,28,pol,12.698106528717984
ssp5,28,prt,5.133530860301384
ssp5,28,rcam,39.67310498569837
ssp5,28,rcz,7.1572409062662965
ssp5,28,rfa,94.28295256254076
ssp5,28,ris,67.97398960382232
ssp5,28,rjan57,16.870258379951178
ssp5,28,rom,2.2356258678708296
ssp5,28,rsaf,1236.9075949982878
ssp5,28,rsam,102.2434008683445
ssp5,28,rsas,351.5320622724812
ssp5,28,rsl,2.1631209378257625
ssp5,28,rus,147.06345474582812
ssp5,28,slo,2.21
ssp5,28,sui,11.567345696632835
ssp5,28,swe,16.309672573267925
ssp5,28,tha,44.430232350058056
ssp5,28,tur,66.66354108197088
ssp5,28,ukr,29.584142125030702
ssp5,28,usa,514.7146021481011
ssp5,28,vnm,47.32637174745079
ssp5,28,zaf,60.060404218028204
ssp5,29,arg,46.843578525711166
ssp5,29,aus,52.014105548579266
ssp5,29,aut,11.495623191467722
ssp5,29,bel,14.967091580856353
ssp5,29,bgr,0.9099656666787354
ssp5,29,blt,3.339476073887571
ssp5,29,bra,126.87817843267246
ssp5,29,can,69.66445840844342
ssp5,29,chl,13.276131198980831
ssp5,29,chn,502.0848715096903
ssp5,29,cor,20.753453760693834
ssp5,29,cro,2.253604085764879
ssp5,29,dnk,7.357387422750904
ssp5,29,egy,128.86648927735396
ssp5,29,esp,54.919057124856245
ssp5,29,fin,4.742534997962218
ssp5,29,fra,83.24451895816263
ssp5,29,gbr,76.50166747170562
ssp5,29,golf57,236.74555614818655
ssp5,29,grc,9.802003747039276
ssp5,29,hun,5.780455062115365
ssp5,29,idn,190.3959838931614
ssp5,29,irl,4.729073432616136
ssp5,29,ita,47.693173741616555
ssp5,29,jpn,56.30742862256301
ssp5,29,meme,58.38888036973938
ssp5,29,mex,62.15751315767139
ssp5,29,mys,45.850736210953855
ssp5,29,nde,1067.1898189645515
ssp5,29,nld,18.85
ssp5,29,noan,22.25151973042334
ssp5,29,noap,39.14682751618142
ssp5,29,nor,8.39905544683178
ssp5,29,oeu,7.506200385463352
ssp5,29,osea,152.5999770947501
ssp5,29,pol,12.362827060807929
ssp5,29,prt,5.07397343486329
ssp5,29,rcam,38.77164965179299
ssp5,29,rcz,7.097244809678638
ssp5,29,rfa,94.4997806737402
ssp5,29,ris,66.93809014628273
ssp5,29,rjan57,16.686736396594018
ssp5,29,rom,2.1292541953417774
ssp5,29,rsaf,1223.3190534866055
ssp5,29,rsam,100.63451627613782
ssp5,29,rsas,345.34803385573935
ssp5,29,rsl,2.114868119329906
ssp5,29,rus,147.29657704953158
ssp5,29,slo,2.21
ssp5,29,sui,11.53568937893484
ssp5,29,swe,16.396826549632383
ssp5,29,tha,43.926914200013385
ssp5,29,tur,65.90794623392563
ssp5,29,ukr,29.454877997144106
ssp5,29,usa,517.4164121110034
ssp5,29,vnm,46.2612204445941
ssp5,29,zaf,59.609205615274895
ssp5,3,arg,46.89
ssp5,3,aus,26.69
ssp5,3,aut,9.01
ssp5,3,bel,11.71
ssp5,3,bgr,6.59
ssp5,3,blt,5.8
ssp5,3,bra,218.8
ssp5,3,can,39.5
ssp5,3,chl,19.69
ssp5,3,chn,1410.97
ssp5,3,cor,51.47
ssp5,3,cro,3.81
ssp5,3,dnk,5.96
ssp5,3,egy,116.28
ssp5,3,esp,47.21
ssp5,3,fin,5.55
ssp5,3,fra,68.26
ssp5,3,gbr,68.17
ssp5,3,golf57,235.05999999999997
ssp5,3,grc,10.46
ssp5,3,hun,9.84
ssp5,3,idn,282.0
ssp5,3,irl,5.16
ssp5,3,ita,58.35
ssp5,3,jpn,122.86
ssp5,3,meme,57.29
ssp5,3,mex,130.3
ssp5,3,mys,35.03
ssp5,3,nde,1454.61
ssp5,3,nld,17.72
ssp5,3,noan,51.24
ssp5,3,noap,53.96
ssp5,3,nor,5.56
ssp5,3,oeu,20.419999999999995
ssp5,3,osea,245.39
ssp5,3,pol,38.9
ssp5,3,prt,10.22
ssp5,3,rcam,97.32000000000001
ssp5,3,rcz,10.52
ssp5,3,rfa,82.78
ssp5,3,ris,110.03999999999999
ssp5,3,rjan57,20.99
ssp5,3,rom,19.21
ssp5,3,rsaf,1244.8600000000004
ssp5,3,rsam,160.78
ssp5,3,rsas,526.1800000000001
ssp5,3,rsl,5.62
ssp5,3,rus,142.1
ssp5,3,slo,2.1
ssp5,3,sui,8.91
ssp5,3,swe,10.64
ssp5,3,tha,71.95
ssp5,3,tur,86.7
ssp5,3,ukr,39.53
ssp5,3,usa,338.55
ssp5,3,vnm,100.1
ssp5,3,zaf,61.67
ssp5,30,arg,46.61963467975591
ssp5,30,aus,52.371956817069204
ssp5,30,aut,11.523088283203295
ssp5,30,bel,15.007550834069859
ssp5,30,bgr,0.8773011714206475
ssp5,30,blt,3.312938310476391
ssp5,30,bra,125.00943855127998
ssp5,30,can,70.12184062293754
ssp5,30,chl,13.126931328968032
ssp5,30,chn,490.7763945425385
ssp5,30,cor,20.351386538498485
ssp5,30,cro,2.23565503474263
ssp5,30,dnk,7.374276829531619
ssp5,30,egy,128.16401231226865
ssp5,30,esp,55.047851057822776
ssp5,30,fin,4.722783249260228
ssp5,30,fra,83.36876494050942
ssp5,30,gbr,76.4681432896542
ssp5,30,golf57,235.1499911978896
ssp5,30,grc,9.784769371305218
ssp5,30,hun,5.728168749721205
ssp5,30,idn,188.01738162196975
ssp5,30,irl,4.707738584449434
ssp5,30,ita,47.57493088096897
ssp5,30,jpn,55.50203361819514
ssp5,30,meme,58.207194077891536
ssp5,30,mex,60.89026253354414
ssp5,30,mys,45.74730383566871
ssp5,30,nde,1054.5908786623695
ssp5,30,nld,18.85
ssp5,30,noan,21.77910995099202
ssp5,30,noap,38.65467366756087
ssp5,30,nor,8.43428180631954
ssp5,30,oeu,7.42207040459636
ssp5,30,osea,150.518623871244
ssp5,30,pol,12.07266991935189
ssp5,30,prt,5.021647691693044
ssp5,30,rcam,37.99507580778232
ssp5,30,rcz,7.044361987536635
ssp5,30,rfa,94.69296001924897
ssp5,30,ris,66.03303255684766
ssp5,30,rjan57,16.526810648734084
ssp5,30,rom,2.039200435252875
ssp5,30,rsaf,1211.446850882113
ssp5,30,rsam,99.23094910614057
ssp5,30,rsas,339.95649293211375
ssp5,30,rsl,2.072933505023239
ssp5,30,rus,147.50412535613023
ssp5,30,slo,2.21
ssp5,30,sui,11.507627437641199
ssp5,30,swe,16.474710728259872
ssp5,30,tha,43.48458849273617
ssp5,30,tur,65.24391904023248
ssp5,30,ukr,29.340478597321034
ssp5,30,usa,519.8306273524879
ssp5,30,vnm,45.33572847310822
ssp5,30,zaf,59.211153159991355
ssp5,31,arg,46.42462059161792
ssp5,31,aus,52.6872309068531
ssp5,31,aut,11.54717765509432
ssp5,31,bel,15.043048379402977
ssp5,31,bgr,0.8497457087501924
ssp5,31,blt,3.289985567144605
ssp5,31,bra,123.39837461203592
ssp5,31,can,70.52467763690557
ssp5,31,chl,12.997848588953614
ssp5,31,chn,481.1043408021201
ssp5,31,cor,20.00639349038962
ssp5,31,cro,2.2200747024550345
ssp5,31,dnk,7.389088984946273
ssp5,31,egy,127.55269564225026
ssp5,31,esp,55.16081003616253
ssp5,31,fin,4.705572448610522
ssp5,31,fra,83.4776424371707
ssp5,31,gbr,76.43882248481017
ssp5,31,golf57,233.77204487206262
ssp5,31,grc,9.769715807090483
ssp5,31,hun,5.682832056451993
ssp5,31,idn,185.96210586678146
ssp5,31,irl,4.689154811502887
ssp5,31,ita,47.47172488635779
ssp5,31,jpn,54.807392982152415
ssp5,31,meme,58.0555334274385
ssp5,31,mex,59.80402505606054
ssp5,31,mys,45.65700466921174
ssp5,31,nde,1043.69695297412
ssp5,31,nld,18.85
ssp5,31,noan,21.374928275387227
ssp5,31,noap,38.22946088810984
ssp5,31,nor,8.465234145449797
ssp5,31,oeu,7.3508425507108015
ssp5,31,osea,148.73366264218336
ssp5,31,pol,11.824741192833857
ssp5,31,prt,4.976334828030542
ssp5,31,rcam,37.334106139213475
ssp5,31,rcz,6.998434302488358
ssp5,31,rfa,94.86233748681123
ssp5,31,ris,65.25312469342352
ssp5,31,rjan57,16.389308293751007
ssp5,31,rom,1.9637360032584255
ssp5,31,rsaf,1201.215897746523
ssp5,31,rsam,98.02305465560268
ssp5,31,rsas,335.3191481411666
ssp5,31,rsl,2.0369682796059907
ssp5,31,rus,147.68598601468256
ssp5,31,slo,2.21
ssp5,31,sui,11.48313297002818
ssp5,31,swe,16.54318308756965
ssp5,31,tha,43.10145077985275
ssp5,31,tur,64.66874910134449
ssp5,31,ukr,29.240767897464018
ssp5,31,usa,521.9529221230027
ssp5,31,vnm,44.54212379125854
ssp5,31,zaf,58.865183077506614
ssp5,32,arg,46.258164882914
ssp5,32,aus,52.959092628991584
ssp5,32,aut,11.567868853494476
ssp5,32,bel,15.073546814930545
ssp5,32,bgr,0.8268685972636466
ssp5,32,blt,3.270509751775531
ssp5,32,bra,122.03525921986338
ssp5,32,can,70.87195012675538
ssp5,32,chl,12.88829423398836
ssp5,32,chn,472.9773920547919
ssp5,32,cor,19.715697957868322
ssp5,32,cro,2.2068132002375616
ssp5,32,dnk,7.401810619927029
ssp5,32,egy,127.03120923201851
ssp5,32,esp,55.25783069768845
ssp5,32,fin,4.690874093530819
ssp5,32,fra,83.57108788395573
ssp5,32,gbr,76.41370000298592
ssp5,32,golf57,232.6044099581708
ssp5,32,grc,9.756832602999289
ssp5,32,hun,5.644279598774233
ssp5,32,idn,184.21969823430803
ssp5,32,irl,4.673288742701187
ssp5,32,ita,47.38345450964442
ssp5,32,jpn,54.21943858266093
ssp5,32,meme,57.930898767415904
ssp5,32,mex,58.889573798751904
ssp5,32,mys,45.57975815969637
ssp5,32,nde,1034.4557603317123
ssp5,32,nld,18.85
ssp5,32,noan,21.03521158532621
ssp5,32,noap,37.86900790463952
ssp5,32,nor,8.49186208442252
ssp5,32,oeu,7.291515283779573
ssp5,32,osea,147.2303424662961
ssp5,32,pol,11.61659504514687
ssp5,32,prt,4.937845699911809
ssp5,32,rcam,36.78101627836178
ssp5,32,rcz,6.9593243767620105
ssp5,32,rfa,95.00777785824768
ssp5,32,ris,64.59349755626216
ssp5,32,rjan57,16.27323482688619
ssp5,32,rom,1.9014459495500935
ssp5,32,rsaf,1192.5622237423943
ssp5,32,rsam,97.0026094935835
ssp5,32,rsas,331.40336091551035
ssp5,32,rsl,2.0066757952734724
ssp5,32,rus,147.84205876728657
ssp5,32,slo,2.21
ssp5,32,sui,11.462182401361227
ssp5,32,swe,16.602117611702692
ssp5,32,tha,42.775940553695094
ssp5,32,tur,64.18009245477339
ssp5,32,ukr,29.155592032073574
ssp5,32,usa,523.779458743844
ssp5,32,vnm,43.8737987195425
ssp5,32,zaf,58.570370006108554
ssp5,33,arg,46.11994914880562
ssp5,33,aus,53.18681305063832
ssp5,33,aut,11.58514241567737
ssp5,33,bel,15.09901370524605
ssp5,33,bgr,0.8083175914651527
ssp5,33,blt,3.254419533918945
ssp5,33,bra,120.91187772778295
ssp5,33,can,71.1627688799175
ssp5,33,chl,12.797768434549072
ssp5,33,chn,466.3193370033215
ssp5,33,cor,19.47697155108055
ssp5,33,cro,2.195827962475015
ssp5,33,dnk,7.412430234547906
ssp5,33,egy,126.59841392758737
ssp5,33,esp,55.338823454521645
ssp5,33,fin,4.678663724191438
ssp5,33,fra,83.64904625917282
ssp5,33,gbr,76.39277148212173
ssp5,33,golf57,231.64089310787614
ssp5,33,grc,9.74611075702563
ssp5,33,hun,5.612370501310211
ssp5,33,idn,182.78129672611155
ssp5,33,irl,4.660111755286877
ssp5,33,ita,47.310032639581074
ssp5,33,jpn,53.73473272276877
ssp5,33,meme,57.8307886830912
ssp5,33,mex,58.13918332542175
ssp5,33,mys,45.515494978761694
ssp5,33,nde,1026.822953275002
ssp5,33,nld,18.85
ssp5,33,noan,20.756821353391057
ssp5,33,noap,37.57146671999534
ssp5,33,nor,8.514121833480015
ssp5,33,oeu,7.243269822066161
ssp5,33,osea,145.99629068553116
ssp5,33,pol,11.446193182613053
ssp5,33,prt,4.9060195027971645
ssp5,33,rcam,36.32945187053791
ssp5,33,rcz,6.926914906334229
ssp5,33,rfa,95.12916398881623
ssp5,33,ris,64.05004986675182
ssp5,33,rjan57,16.17775882238105
ssp5,33,rom,1.8511841144033645
ssp5,33,rsaf,1185.432134175647
ssp5,33,rsam,96.16270647636387
ssp5,33,rsas,328.18172439331147
ssp5,33,rsl,1.9818074669767238
ssp5,33,rus,147.9722568409445
ssp5,33,slo,2.21
ssp5,33,sui,11.444755447113081
ssp5,33,swe,16.651404675336256
ssp5,33,tha,42.50673062704129
ssp5,33,tur,63.77595561393206
ssp5,33,ukr,29.084818902613513
ssp5,33,usa,525.306899122229
ssp5,33,vnm,43.32521763905961
ssp5,33,zaf,58.32592286758404
ssp5,34,arg,46.00970694365496
ssp5,34,aus,53.36977273355867
ssp5,34,aut,11.598981900232344
ssp5,34,bel,15.11942163872713
ssp5,34,bgr,0.7938097440263524
ssp5,34,blt,3.2416394447176318
ssp5,34,bra,120.02144546104033
ssp5,34,can,71.39637856815332
ssp5,34,chl,12.725856468695826
ssp5,34,chn,461.06787277777795
ssp5,34,cor,19.28830290973969
ssp5,34,cro,2.187083518767378
ssp5,34,dnk,7.4209381152854235
ssp5,34,egy,126.25335731085492
ssp5,34,esp,55.403712630443266
ssp5,34,fin,4.668920855643177
ssp5,34,fra,83.71147113744058
ssp5,34,gbr,76.3760332510268
ssp5,34,golf57,230.8763627448208
ssp5,34,grc,9.737542706090991
ssp5,34,hun,5.5869875380184
ssp5,34,idn,181.63956043883763
ssp5,34,irl,4.649599888834012
ssp5,34,ita,47.251386158777116
ssp5,34,jpn,53.350434537301474
ssp5,34,meme,57.75315933117007
ssp5,34,mex,57.54652032611145
ssp5,34,mys,45.4641569180567
ssp5,34,nde,1020.7617630071946
ssp5,34,nld,18.85
ssp5,34,noan,20.53719323052021
ssp5,34,noap,37.33530676170796
ssp5,34,nor,8.53197631237513
ssp5,34,oeu,7.205448346141122
ssp5,34,osea,145.02134755666293
ssp5,34,pol,11.311871369402978
ssp5,34,prt,4.880722650164106
ssp5,34,rcam,35.974281619170505
ssp5,34,rcz,6.901108074330568
ssp5,34,rfa,95.22639696389373
ssp5,34,ris,63.6194016954381
ssp5,34,rjan57,16.10219942805353
ssp5,34,rom,1.8120375224925502
ssp5,34,rsaf,1179.781510486051
ssp5,34,rsam,95.49766728544583
ssp5,34,rsas,325.6317127923638
ssp5,34,rsl,1.9621593548797687
ssp5,34,rus,148.0765070276973
ssp5,34,slo,2.21
ssp5,34,sui,11.430835080287695
ssp5,34,swe,16.69095138189581
ssp5,34,tha,42.29271810156503
ssp5,34,tur,63.454681994806464
ssp5,34,ukr,29.028337836442667
ssp5,34,usa,526.532414869926
ssp5,34,vnm,42.89184017190165
ssp5,34,zaf,58.13118132922196
ssp5,35,arg,45.92722292678021
ssp5,35,aus,53.50746452410974
ssp5,35,aut,11.609373913021358
ssp5,35,bel,15.134748276468127
ssp5,35,bgr,0.7831241507799286
ssp5,35,blt,3.2321091345040585
ssp5,35,bra,119.3585393238521
ssp5,35,can,71.57216099625086
ssp5,35,chl,12.672225554807767
ssp5,35,chn,457.17362920801787
ssp5,35,cor,19.148172118838463
ssp5,35,cro,2.180551303229347
ssp5,35,dnk,7.427326349755855
ssp5,35,egy,125.99527021300007
ssp5,35,esp,55.45243657817784
ssp5,35,fin,4.66162892067408
ssp5,35,fra,83.75832473556032
ssp5,35,gbr,76.36348232830989
ssp5,35,golf57,230.30670595825094
ssp5,35,grc,9.731122317181713
ssp5,35,hun,5.568036414840206
ssp5,35,idn,180.78860708198957
ssp5,35,irl,4.641733772795824
ssp5,35,ita,47.20745582270392
ssp5,35,jpn,53.064272205960485
ssp5,35,meme,57.69639163230793
ssp5,35,mex,57.10655422168436
ssp5,35,mys,45.42569680163619
ssp5,35,nde,1016.2427040662479
ssp5,35,nld,18.85
ssp5,35,noan,20.374296078511016
ssp5,35,noap,37.15930173212602
ssp5,35,nor,8.545395252752861
ssp5,35,oeu,7.177536994653875
ssp5,35,osea,144.29743144548254
ssp5,35,pol,11.212312215833558
ssp5,35,prt,4.861847839094719
ssp5,35,rcam,35.71148072202018
ssp5,35,rcz,6.881825059548205
ssp5,35,rfa,95.29939623268629
ssp5,35,ris,63.298856348930826
ssp5,35,rjan57,16.046016267434997
ssp5,35,rom,1.783298446972652
ssp5,35,rsaf,1175.5752397341457
ssp5,35,rsam,95.00297081600252
ssp5,35,rsas,323.73539445707917
ssp5,35,rsl,1.947569367860654
ssp5,35,rus,148.15474975292616
ssp5,35,slo,2.21
ssp5,35,sui,11.420407503776335
ssp5,35,swe,16.720681853710477
ssp5,35,tha,42.13301683878877
ssp5,35,tur,63.21494060082785
ssp5,35,ukr,28.986059299081145
ssp5,35,usa,527.4536959827016
ssp5,35,vnm,42.57005834248936
ssp5,35,zaf,57.985612835116534
ssp5,36,arg,45.87233216448169
ssp5,36,aus,53.59949587719987
ssp5,36,aut,11.616308128639837
ssp5,36,bel,15.144976392757993
ssp5,36,bgr,0.7760963155421964
ssp5,36,blt,3.225782776888879
ssp5,36,bra,118.9190428214303
ssp5,36,can,71.68963780666638
ssp5,36,chl,12.636622291002734
ssp5,36,chn,454.5993943777874
ssp5,36,cor,19.055430297853935
ssp5,36,cro,2.1762094994886723
ssp5,36,dnk,7.431588838897933
ssp5,36,egy,125.82356386883981
ssp5,36,esp,55.48494777635466
ssp5,36,fin,4.656775223072342
ssp5,36,fra,83.78957795038676
ssp5,36,gbr,76.35511642149942
ssp5,36,golf57,229.92879380684565
ssp5,36,grc,9.726844880071495
ssp5,36,hun,5.555445187666915
ssp5,36,idn,180.22396256767553
ssp5,36,irl,4.636498567280202
ssp5,36,ita,47.178196160458484
ssp5,36,jpn,52.87452060128513
ssp5,36,meme,57.659265434913806
ssp5,36,mex,56.815485962986436
ssp5,36,mys,45.40007841408425
ssp5,36,nde,1013.2433357876315
ssp5,36,nld,18.85
ssp5,36,noan,20.26659950358723
ssp5,36,noap,37.04251900143598
ssp5,36,nor,8.554355283051626
ssp5,36,oeu,7.15915284406687
ssp5,36,osea,143.8184317020586
ssp5,36,pol,11.146523613322639
ssp5,36,prt,4.8493132937020835
ssp5,36,rcam,35.538040374296834
ssp5,36,rcz,6.869005636645525
ssp5,36,rfa,95.34809971871651
ssp5,36,ris,63.0863698696091
ssp5,36,rjan57,16.008801477594506
ssp5,36,rom,1.764442932813995
ssp5,36,rsaf,1172.7867610219564
ssp5,36,rsam,94.67519605591498
ssp5,36,rsas,322.479203059818
ssp5,36,rsl,1.937915034154187
ssp5,36,rus,148.20693913173199
ssp5,36,slo,2.21
ssp5,36,sui,11.413462127683216
ssp5,36,swe,16.74053747285004
ssp5,36,tha,42.02695136155036
ssp5,36,tur,63.05571685769352
ssp5,36,ukr,28.957914658765777
ssp5,36,usa,528.0689580434969
ssp5,36,vnm,42.35714649730336
ssp5,36,zaf,57.88881018810128
ssp5,37,arg,45.84491958518277
ssp5,37,aus,53.64559069943074
ssp5,37,aut,11.61977730733363
ssp5,37,bel,15.150093907001464
ssp5,37,bgr,0.7726139321750064
ssp5,37,blt,3.2226286103514354
ssp5,37,bra,118.70010371708368
ssp5,37,can,71.74847262366885
ssp5,37,chl,12.618870673692685
ssp5,37,chn,453.31952441149446
ssp5,37,cor,19.009283979174043
ssp5,37,cro,2.1740429202086116
ssp5,37,dnk,7.433721306574894
ssp5,37,egy,125.73782769745571
ssp5,37,esp,55.50121290593507
ssp5,37,fin,4.6543509011114255
ssp5,37,fra,83.80521038864389
ssp5,37,gbr,76.35093392635247
ssp5,37,golf57,229.74045456766666
ssp5,37,grc,9.724707101617003
ssp5,37,hun,5.549163810607288
ssp5,37,idn,179.94252206803822
ssp5,37,irl,4.633883916800368
ssp5,37,ita,47.163575397054196
ssp5,37,jpn,52.77998406367285
ssp5,37,meme,57.640939953878515
ssp5,37,mex,56.67069361128783
ssp5,37,mys,45.38727644421267
ssp5,37,nde,1011.748077859717
ssp5,37,nld,18.85
ssp5,37,noan,20.213049144619948
ssp5,37,noap,36.98431141506699
ssp5,37,nor,8.55883999559303
ssp5,37,oeu,7.150034272555907
ssp5,37,osea,143.58012693495834
ssp5,37,pol,11.113822320437666
ssp5,37,prt,4.843062178939272
ssp5,37,rcam,35.45190003984169
ssp5,37,rcz,6.862607865166659
ssp5,37,rfa,95.37246390687632
ssp5,37,ris,62.98052763128685
ssp5,37,rjan57,15.990273672296922
ssp5,37,rom,1.7551148591092556
ssp5,37,rsaf,1171.3977193073845
ssp5,37,rsam,94.51197837243889
ssp5,37,rsas,321.8537625635196
ssp5,37,rsl,1.9331117961429383
ssp5,37,rus,148.2330430133183
ssp5,37,slo,2.21
ssp5,37,sui,11.409991551568698
ssp5,37,swe,16.75047707158054
ssp5,37,tha,41.974052127321606
ssp5,37,tur,62.97630550992766
ssp5,37,ukr,28.943856002431282
ssp5,37,usa,528.3769479180986
ssp5,37,vnm,42.25122300825151
ssp5,37,zaf,57.84048966698593
ssp5,38,arg,45.84491958518277
ssp5,38,aus,53.64559069943074
ssp5,38,aut,11.61977730733363
ssp5,38,bel,15.150093907001464
ssp5,38,bgr,0.7726139321750064
ssp5,38,blt,3.2226286103514354
ssp5,38,bra,118.70010371708368
ssp5,38,can,71.74847262366885
ssp5,38,chl,12.618870673692685
ssp5,38,chn,453.31952441149446
ssp5,38,cor,19.009283979174043
ssp5,38,cro,2.1740429202086116
ssp5,38,dnk,7.433721306574894
ssp5,38,egy,125.73782769745571
ssp5,38,esp,55.50121290593507
ssp5,38,fin,4.6543509011114255
ssp5,38,fra,83.80521038864389
ssp5,38,gbr,76.35093392635247
ssp5,38,golf57,229.74045456766666
ssp5,38,grc,9.724707101617003
ssp5,38,hun,5.549163810607288
ssp5,38,idn,179.94252206803822
ssp5,38,irl,4.633883916800368
ssp5,38,ita,47.163575397054196
ssp5,38,jpn,52.77998406367285
ssp5,38,meme,57.640939953878515
ssp5,38,mex,56.67069361128783
ssp5,38,mys,45.38727644421267
ssp5,38,nde,1011.748077859717
ssp5,38,nld,18.85
ssp5,38,noan,20.213049144619948
ssp5,38,noap,36.98431141506699
ssp5,38,nor,8.55883999559303
ssp5,38,oeu,7.150034272555907
ssp5,38,osea,143.58012693495834
ssp5,38,pol,11.113822320437666
ssp5,38,prt,4.843062178939272
ssp5,38,rcam,35.45190003984169
ssp5,38,rcz,6.862607865166659
ssp5,38,rfa,95.37246390687632
ssp5,38,ris,62.98052763128685
ssp5,38,rjan57,15.990273672296922
ssp5,38,rom,1.7551148591092556
ssp5,38,rsaf,1171.3977193073845
ssp5,38,rsam,94.51197837243889
ssp5,38,rsas,321.8537625635196
ssp5,38,rsl,1.9331117961429383
ssp5,38,rus,148.2330430133183
ssp5,38,slo,2.21
ssp5,38,sui,11.409991551568698
ssp5,38,swe,16.75047707158054
ssp5,38,tha,41.974052127321606
