t,n,value
40,oeu,0.5592409097149621
40,osea,0.7493429408658779
40,pol,0.4611645013626862
40,prt,0.6487375175028224
40,rcam,0.64161782575116
40,rcz,0.5315198847837564
40,rfa,0.8392891192769426
40,ris,0.3337645417675484
40,rjan57,0.9578590147768516
40,rom,0.39816672633711286
40,rsaf,0.39872076456067007
40,rsam,0.6394360254912552
40,rsas,0.3322472739588765
40,rsl,0.5819636024661538
40,rus,0.4134902850051763
40,slo,0.6424956692978083
40,sui,1.2061907703765136
40,swe,1.0354884905230555
40,tha,0.3784558563127214
40,tur,0.3793700830569337
40,ukr,0.22244530174037472
40,usa,1.0
40,vnm,0.3305905103580242
40,zaf,0.48274238286760734
41,arg,0.6192723186669625
41,aus,1.114377404027453
41,aut,0.8733505209459722
41,bel,0.8740548277031729
41,bgr,0.3896747522951155
41,blt,0.5358888577116262
41,bra,0.6835736479534811
41,can,0.9340245924373557
41,chl,0.6129295375795774
41,chn,0.6190168650861306
41,cor,0.7719442508593674
41,cro,0.5019240757870589
41,dnk,1.0407072347578705
41,egy,0.22191596419914877
41,esp,0.7108866726490095
41,fin,0.9732471376056738
41,fra,0.8678287559695201
41,gbr,0.8810794219478477
41,golf57,0.47811613127876906
41,grc,0.6480084191477684
41,hun,0.4956997036317266
41,idn,0.35092421940954294
41,irl,0.8952076951262309
41,ita,0.7774363364141855
41,jpn,0.9370198527493715
41,meme,0.9015092161659254
41,mex,0.4709561725622803
41,mys,0.38479837791585436
41,nde,0.3203448118942408
41,nld,0.8813976482310427
41,noan,0.3804037452099014
41,noap,0.3717751920781812
41,nor,1.1787019947612325
41,oeu,0.5592409097149621
41,osea,0.7493429408658779
41,pol,0.4611645013626862
41,prt,0.6487375175028224
41,rcam,0.64161782575116
41,rcz,0.5315198847837564
41,rfa,0.8392891192769426
41,ris,0.3337645417675484
41,rjan57,0.9578590147768516
41,rom,0.39816672633711286
41,rsaf,0.39872076456067007
41,rsam,0.6394360254912552
41,rsas,0.3322472739588765
41,rsl,0.5819636024661538
41,rus,0.4134902850051763
41,slo,0.6424956692978083
41,sui,1.2061907703765136
41,swe,1.0354884905230555
41,tha,0.3784558563127214
41,tur,0.3793700830569337
41,ukr,0.22244530174037472
41,usa,1.0
41,vnm,0.3305905103580242
41,zaf,0.48274238286760734
42,arg,0.6192723186669625
42,aus,1.114377404027453
42,aut,0.8733505209459722
42,bel,0.8740548277031729
42,bgr,0.3896747522951155
42,blt,0.5358888577116262
42,bra,0.6835736479534811
42,can,0.9340245924373557
42,chl,0.6129295375795774
42,chn,0.6190168650861306
42,cor,0.7719442508593674
42,cro,0.5019240757870589
42,dnk,1.0407072347578705
42,egy,0.22191596419914877
42,esp,0.7108866726490095
42,fin,0.9732471376056738
42,fra,0.8678287559695201
42,gbr,0.8810794219478477
42,golf57,0.47811613127876906
42,grc,0.6480084191477684
42,hun,0.4956997036317266
42,idn,0.35092421940954294
42,irl,0.8952076951262309
42,ita,0.7774363364141855
42,jpn,0.9370198527493715
42,meme,0.9015092161659254
42,mex,0.4709561725622803
42,mys,0.38479837791585436
42,nde,0.3203448118942408
42,nld,0.8813976482310427
42,noan,0.3804037452099014
42,noap,0.3717751920781812
42,nor,1.1787019947612325
42,oeu,0.5592409097149621
42,osea,0.7493429408658779
42,pol,0.4611645013626862
42,prt,0.6487375175028224
42,rcam,0.64161782575116
42,rcz,0.5315198847837564
42,rfa,0.8392891192769426
42,ris,0.3337645417675484
42,rjan57,0.9578590147768516
42,rom,0.39816672633711286
42,rsaf,0.39872076456067007
42,rsam,0.6394360254912552
42,rsas,0.3322472739588765
42,rsl,0.5819636024661538
42,rus,0.4134902850051763
42,slo,0.6424956692978083
42,sui,1.2061907703765136
42,swe,1.0354884905230555
42,tha,0.3784558563127214
42,tur,0.3793700830569337
42,ukr,0.22244530174037472
42,usa,1.0
42,vnm,0.3305905103580242
42,zaf,0.48274238286760734
43,arg,0.6192723186669625
43,aus,1.114377404027453
43,aut,0.8733505209459722
43,bel,0.8740548277031729
43,bgr,0.3896747522951155
43,blt,0.5358888577116262
43,bra,0.6835736479534811
43,can,0.9340245924373557
43,chl,0.6129295375795774
43,chn,0.6190168650861306
43,cor,0.7719442508593674
43,cro,0.5019240757870589
43,dnk,1.0407072347578705
43,egy,0.22191596419914877
43,esp,0.7108866726490095
43,fin,0.9732471376056738
43,fra,0.8678287559695201
43,gbr,0.8810794219478477
43,golf57,0.47811613127876906
43,grc,0.6480084191477684
43,hun,0.4956997036317266
43,idn,0.35092421940954294
43,irl,0.8952076951262309
43,ita,0.7774363364141855
43,jpn,0.9370198527493715
43,meme,0.9015092161659254
43,mex,0.4709561725622803
43,mys,0.38479837791585436
43,nde,0.3203448118942408
43,nld,0.8813976482310427
43,noan,0.3804037452099014
43,noap,0.3717751920781812
43,nor,1.1787019947612325
43,oeu,0.5592409097149621
43,osea,0.7493429408658779
43,pol,0.4611645013626862
43,prt,0.6487375175028224
43,rcam,0.64161782575116
43,rcz,0.5315198847837564
43,rfa,0.8392891192769426
43,ris,0.3337645417675484
43,rjan57,0.9578590147768516
43,rom,0.39816672633711286
43,rsaf,0.39872076456067007
43,rsam,0.6394360254912552
43,rsas,0.3322472739588765
43,rsl,0.5819636024661538
43,rus,0.4134902850051763
43,slo,0.6424956692978083
43,sui,1.2061907703765136
43,swe,1.0354884905230555
43,tha,0.3784558563127214
43,tur,0.3793700830569337
43,ukr,0.22244530174037472
43,usa,1.0
43,vnm,0.3305905103580242
43,zaf,0.48274238286760734
44,arg,0.6192723186669625
44,aus,1.114377404027453
44,aut,0.8733505209459722
44,bel,0.8740548277031729
44,bgr,0.3896747522951155
44,blt,0.5358888577116262
44,bra,0.6835736479534811
44,can,0.9340245924373557
44,chl,0.6129295375795774
44,chn,0.6190168650861306
44,cor,0.7719442508593674
44,cro,0.5019240757870589
44,dnk,1.0407072347578705
44,egy,0.22191596419914877
44,esp,0.7108866726490095
44,fin,0.9732471376056738
44,fra,0.8678287559695201
44,gbr,0.8810794219478477
44,golf57,0.47811613127876906
44,grc,0.6480084191477684
44,hun,0.4956997036317266
44,idn,0.35092421940954294
44,irl,0.8952076951262309
44,ita,0.7774363364141855
44,jpn,0.9370198527493715
44,meme,0.9015092161659254
44,mex,0.4709561725622803
44,mys,0.38479837791585436
44,nde,0.3203448118942408
44,nld,0.8813976482310427
44,noan,0.3804037452099014
44,noap,0.3717751920781812
44,nor,1.1787019947612325
44,oeu,0.5592409097149621
44,osea,0.7493429408658779
44,pol,0.4611645013626862
44,prt,0.6487375175028224
44,rcam,0.64161782575116
44,rcz,0.5315198847837564
44,rfa,0.8392891192769426
44,ris,0.3337645417675484
44,rjan57,0.9578590147768516
44,rom,0.39816672633711286
44,rsaf,0.39872076456067007
44,rsam,0.6394360254912552
44,rsas,0.3322472739588765
44,rsl,0.5819636024661538
44,rus,0.4134902850051763
44,slo,0.6424956692978083
44,sui,1.2061907703765136
44,swe,1.0354884905230555
44,tha,0.3784558563127214
44,tur,0.3793700830569337
44,ukr,0.22244530174037472
44,usa,1.0
44,vnm,0.3305905103580242
44,zaf,0.48274238286760734
45,arg,0.6192723186669625
45,aus,1.114377404027453
45,aut,0.8733505209459722
45,bel,0.8740548277031729
45,bgr,0.3896747522951155
45,blt,0.5358888577116262
45,bra,0.6835736479534811
45,can,0.9340245924373557
45,chl,0.6129295375795774
45,chn,0.6190168650861306
45,cor,0.7719442508593674
45,cro,0.5019240757870589
45,dnk,1.0407072347578705
45,egy,0.22191596419914877
45,esp,0.7108866726490095
45,fin,0.9732471376056738
45,fra,0.8678287559695201
45,gbr,0.8810794219478477
45,golf57,0.47811613127876906
45,grc,0.6480084191477684
45,hun,0.4956997036317266
45,idn,0.35092421940954294
45,irl,0.8952076951262309
45,ita,0.7774363364141855
45,jpn,0.9370198527493715
45,meme,0.9015092161659254
45,mex,0.4709561725622803
45,mys,0.38479837791585436
45,nde,0.3203448118942408
45,nld,0.8813976482310427
45,noan,0.3804037452099014
45,noap,0.3717751920781812
45,nor,1.1787019947612325
45,oeu,0.5592409097149621
45,osea,0.7493429408658779
45,pol,0.4611645013626862
45,prt,0.6487375175028224
45,rcam,0.64161782575116
45,rcz,0.5315198847837564
45,rfa,0.8392891192769426
45,ris,0.3337645417675484
45,rjan57,0.9578590147768516
45,rom,0.39816672633711286
45,rsaf,0.39872076456067007
45,rsam,0.6394360254912552
45,rsas,0.3322472739588765
45,rsl,0.5819636024661538
45,rus,0.4134902850051763
45,slo,0.6424956692978083
45,sui,1.2061907703765136
45,swe,1.0354884905230555
45,tha,0.3784558563127214
45,tur,0.3793700830569337
45,ukr,0.22244530174037472
45,usa,1.0
45,vnm,0.3305905103580242
45,zaf,0.48274238286760734
46,arg,0.6192723186669625
46,aus,1.114377404027453
46,aut,0.8733505209459722
46,bel,0.8740548277031729
46,bgr,0.3896747522951155
46,blt,0.5358888577116262
46,bra,0.6835736479534811
46,can,0.9340245924373557
46,chl,0.6129295375795774
46,chn,0.6190168650861306
46,cor,0.7719442508593674
46,cro,0.5019240757870589
46,dnk,1.0407072347578705
46,egy,0.22191596419914877
46,esp,0.7108866726490095
46,fin,0.9732471376056738
46,fra,0.8678287559695201
46,gbr,0.8810794219478477
46,golf57,0.47811613127876906
46,grc,0.6480084191477684
46,hun,0.4956997036317266
46,idn,0.35092421940954294
46,irl,0.8952076951262309
46,ita,0.7774363364141855
46,jpn,0.9370198527493715
46,meme,0.9015092161659254
46,mex,0.4709561725622803
46,mys,0.38479837791585436
46,nde,0.3203448118942408
46,nld,0.8813976482310427
46,noan,0.3804037452099014
46,noap,0.3717751920781812
46,nor,1.1787019947612325
46,oeu,0.5592409097149621
46,osea,0.7493429408658779
46,pol,0.4611645013626862
46,prt,0.6487375175028224
46,rcam,0.64161782575116
46,rcz,0.5315198847837564
46,rfa,0.8392891192769426
46,ris,0.3337645417675484
46,rjan57,0.9578590147768516
46,rom,0.39816672633711286
46,rsaf,0.39872076456067007
46,rsam,0.6394360254912552
46,rsas,0.3322472739588765
46,rsl,0.5819636024661538
46,rus,0.4134902850051763
46,slo,0.6424956692978083
46,sui,1.2061907703765136
46,swe,1.0354884905230555
46,tha,0.3784558563127214
46,tur,0.3793700830569337
46,ukr,0.22244530174037472
46,usa,1.0
46,vnm,0.3305905103580242
46,zaf,0.48274238286760734
47,arg,0.6192723186669625
47,aus,1.114377404027453
47,aut,0.8733505209459722
47,bel,0.8740548277031729
47,bgr,0.3896747522951155
47,blt,0.5358888577116262
47,bra,0.6835736479534811
47,can,0.9340245924373557
47,chl,0.6129295375795774
47,chn,0.6190168650861306
47,cor,0.7719442508593674
47,cro,0.5019240757870589
47,dnk,1.0407072347578705
47,egy,0.22191596419914877
47,esp,0.7108866726490095
47,fin,0.9732471376056738
47,fra,0.8678287559695201
47,gbr,0.8810794219478477
47,golf57,0.47811613127876906
47,grc,0.6480084191477684
47,hun,0.4956997036317266
47,idn,0.35092421940954294
47,irl,0.8952076951262309
47,ita,0.7774363364141855
47,jpn,0.9370198527493715
47,meme,0.9015092161659254
47,mex,0.4709561725622803
47,mys,0.38479837791585436
47,nde,0.3203448118942408
47,nld,0.8813976482310427
47,noan,0.3804037452099014
47,noap,0.3717751920781812
47,nor,1.1787019947612325
47,oeu,0.5592409097149621
47,osea,0.7493429408658779
47,pol,0.4611645013626862
47,prt,0.6487375175028224
47,rcam,0.64161782575116
47,rcz,0.5315198847837564
47,rfa,0.8392891192769426
47,ris,0.3337645417675484
47,rjan57,0.9578590147768516
47,rom,0.39816672633711286
47,rsaf,0.39872076456067007
47,rsam,0.6394360254912552
47,rsas,0.3322472739588765
47,rsl,0.5819636024661538
47,rus,0.4134902850051763
47,slo,0.6424956692978083
47,sui,1.2061907703765136
47,swe,1.0354884905230555
47,tha,0.3784558563127214
47,tur,0.3793700830569337
47,ukr,0.22244530174037472
47,usa,1.0
47,vnm,0.3305905103580242
47,zaf,0.48274238286760734
48,arg,0.6192723186669625
48,aus,1.114377404027453
48,aut,0.8733505209459722
48,bel,0.8740548277031729
48,bgr,0.3896747522951155
48,blt,0.5358888577116262
48,bra,0.6835736479534811
48,can,0.9340245924373557
48,chl,0.6129295375795774
48,chn,0.6190168650861306
48,cor,0.7719442508593674
48,cro,0.5019240757870589
48,dnk,1.0407072347578705
48,egy,0.22191596419914877
48,esp,0.7108866726490095
48,fin,0.9732471376056738
48,fra,0.8678287559695201
48,gbr,0.8810794219478477
48,golf57,0.47811613127876906
48,grc,0.6480084191477684
48,hun,0.4956997036317266
48,idn,0.35092421940954294
48,irl,0.8952076951262309
48,ita,0.7774363364141855
48,jpn,0.9370198527493715
48,meme,0.9015092161659254
48,mex,0.4709561725622803
48,mys,0.38479837791585436
48,nde,0.3203448118942408
48,nld,0.8813976482310427
48,noan,0.3804037452099014
48,noap,0.3717751920781812
48,nor,1.1787019947612325
48,oeu,0.5592409097149621
48,osea,0.7493429408658779
48,pol,0.4611645013626862
48,prt,0.6487375175028224
48,rcam,0.64161782575116
48,rcz,0.5315198847837564
48,rfa,0.8392891192769426
48,ris,0.3337645417675484
48,rjan57,0.9578590147768516
48,rom,0.39816672633711286
48,rsaf,0.39872076456067007
48,rsam,0.6394360254912552
48,rsas,0.3322472739588765
48,rsl,0.5819636024661538
48,rus,0.4134902850051763
48,slo,0.6424956692978083
48,sui,1.2061907703765136
48,swe,1.0354884905230555
48,tha,0.3784558563127214
48,tur,0.3793700830569337
48,ukr,0.22244530174037472
48,usa,1.0
48,vnm,0.3305905103580242
48,zaf,0.48274238286760734
49,arg,0.6192723186669625
49,aus,1.114377404027453
49,aut,0.8733505209459722
49,bel,0.8740548277031729
49,bgr,0.3896747522951155
49,blt,0.5358888577116262
49,bra,0.6835736479534811
49,can,0.9340245924373557
49,chl,0.6129295375795774
49,chn,0.6190168650861306
49,cor,0.7719442508593674
49,cro,0.5019240757870589
49,dnk,1.0407072347578705
49,egy,0.22191596419914877
49,esp,0.7108866726490095
49,fin,0.9732471376056738
49,fra,0.8678287559695201
49,gbr,0.8810794219478477
49,golf57,0.47811613127876906
49,grc,0.6480084191477684
49,hun,0.4956997036317266
49,idn,0.35092421940954294
49,irl,0.8952076951262309
49,ita,0.7774363364141855
49,jpn,0.9370198527493715
49,meme,0.9015092161659254
49,mex,0.4709561725622803
49,mys,0.38479837791585436
49,nde,0.3203448118942408
49,nld,0.8813976482310427
49,noan,0.3804037452099014
49,noap,0.3717751920781812
49,nor,1.1787019947612325
49,oeu,0.5592409097149621
49,osea,0.7493429408658779
49,pol,0.4611645013626862
49,prt,0.6487375175028224
49,rcam,0.64161782575116
49,rcz,0.5315198847837564
49,rfa,0.8392891192769426
49,ris,0.3337645417675484
49,rjan57,0.9578590147768516
49,rom,0.39816672633711286
49,rsaf,0.39872076456067007
49,rsam,0.6394360254912552
49,rsas,0.3322472739588765
49,rsl,0.5819636024661538
49,rus,0.4134902850051763
49,slo,0.6424956692978083
49,sui,1.2061907703765136
49,swe,1.0354884905230555
49,tha,0.3784558563127214
49,tur,0.3793700830569337
49,ukr,0.22244530174037472
49,usa,1.0
49,vnm,0.3305905103580242
49,zaf,0.48274238286760734
5,arg,0.6192723186669625
5,aus,1.114377404027453
5,aut,0.8733505209459722
5,bel,0.8740548277031729
5,bgr,0.3896747522951155
5,blt,0.5358888577116262
5,bra,0.6835736479534811
5,can,0.9340245924373557
5,chl,0.6129295375795774
5,chn,0.6190168650861306
5,cor,0.7719442508593674
5,cro,0.5019240757870589
5,dnk,1.0407072347578705
5,egy,0.22191596419914877
5,esp,0.7108866726490095
5,fin,0.9732471376056738
5,fra,0.8678287559695201
5,gbr,0.8810794219478477
5,golf57,0.47811613127876906
5,grc,0.6480084191477684
5,hun,0.4956997036317266
5,idn,0.35092421940954294
5,irl,0.8952076951262309
5,ita,0.7774363364141855
5,jpn,0.9370198527493715
5,meme,0.9015092161659254
5,mex,0.4709561725622803
5,mys,0.38479837791585436
5,nde,0.3203448118942408
5,nld,0.8813976482310427
5,noan,0.3804037452099014
5,noap,0.3717751920781812
5,nor,1.1787019947612325
5,oeu,0.5592409097149621
5,osea,0.7493429408658779
5,pol,0.4611645013626862
5,prt,0.6487375175028224
5,rcam,0.64161782575116
5,rcz,0.5315198847837564
5,rfa,0.8392891192769426
5,ris,0.3337645417675484
5,rjan57,0.9578590147768516
5,rom,0.39816672633711286
5,rsaf,0.39872076456067007
5,rsam,0.6394360254912552
5,rsas,0.3322472739588765
5,rsl,0.5819636024661538
5,rus,0.4134902850051763
5,slo,0.6424956692978083
5,sui,1.2061907703765136
5,swe,1.0354884905230555
5,tha,0.3784558563127214
5,tur,0.3793700830569337
5,ukr,0.22244530174037472
5,usa,1.0
5,vnm,0.3305905103580242
5,zaf,0.48274238286760734
50,arg,0.6192723186669625
50,aus,1.114377404027453
50,aut,0.8733505209459722
50,bel,0.8740548277031729
50,bgr,0.3896747522951155
50,blt,0.5358888577116262
50,bra,0.6835736479534811
50,can,0.9340245924373557
50,chl,0.6129295375795774
50,chn,0.6190168650861306
50,cor,0.7719442508593674
50,cro,0.5019240757870589
50,dnk,1.0407072347578705
50,egy,0.22191596419914877
50,esp,0.7108866726490095
50,fin,0.9732471376056738
50,fra,0.8678287559695201
50,gbr,0.8810794219478477
50,golf57,0.47811613127876906
50,grc,0.6480084191477684
50,hun,0.4956997036317266
50,idn,0.35092421940954294
50,irl,0.8952076951262309
50,ita,0.7774363364141855
50,jpn,0.9370198527493715
50,meme,0.9015092161659254
50,mex,0.4709561725622803
50,mys,0.38479837791585436
50,nde,0.3203448118942408
50,nld,0.8813976482310427
50,noan,0.3804037452099014
50,noap,0.3717751920781812
50,nor,1.1787019947612325
50,oeu,0.5592409097149621
50,osea,0.7493429408658779
50,pol,0.4611645013626862
50,prt,0.6487375175028224
50,rcam,0.64161782575116
50,rcz,0.5315198847837564
50,rfa,0.8392891192769426
50,ris,0.3337645417675484
50,rjan57,0.9578590147768516
50,rom,0.39816672633711286
50,rsaf,0.39872076456067007
50,rsam,0.6394360254912552
50,rsas,0.3322472739588765
50,rsl,0.5819636024661538
50,rus,0.4134902850051763
50,slo,0.6424956692978083
50,sui,1.2061907703765136
50,swe,1.0354884905230555
50,tha,0.3784558563127214
50,tur,0.3793700830569337
50,ukr,0.22244530174037472
50,usa,1.0
50,vnm,0.3305905103580242
50,zaf,0.48274238286760734
51,arg,0.6192723186669625
51,aus,1.114377404027453
51,aut,0.8733505209459722
51,bel,0.8740548277031729
51,bgr,0.3896747522951155
51,blt,0.5358888577116262
51,bra,0.6835736479534811
51,can,0.9340245924373557
51,chl,0.6129295375795774
51,chn,0.6190168650861306
51,cor,0.7719442508593674
51,cro,0.5019240757870589
51,dnk,1.0407072347578705
51,egy,0.22191596419914877
51,esp,0.7108866726490095
51,fin,0.9732471376056738
51,fra,0.8678287559695201
51,gbr,0.8810794219478477
51,golf57,0.47811613127876906
51,grc,0.6480084191477684
51,hun,0.4956997036317266
51,idn,0.35092421940954294
51,irl,0.8952076951262309
51,ita,0.7774363364141855
51,jpn,0.9370198527493715
51,meme,0.9015092161659254
51,mex,0.4709561725622803
51,mys,0.38479837791585436
51,nde,0.3203448118942408
51,nld,0.8813976482310427
51,noan,0.3804037452099014
51,noap,0.3717751920781812
51,nor,1.1787019947612325
51,oeu,0.5592409097149621
51,osea,0.7493429408658779
51,pol,0.4611645013626862
51,prt,0.6487375175028224
51,rcam,0.64161782575116
51,rcz,0.5315198847837564
51,rfa,0.8392891192769426
51,ris,0.3337645417675484
51,rjan57,0.9578590147768516
51,rom,0.39816672633711286
51,rsaf,0.39872076456067007
51,rsam,0.6394360254912552
51,rsas,0.3322472739588765
51,rsl,0.5819636024661538
51,rus,0.4134902850051763
51,slo,0.6424956692978083
51,sui,1.2061907703765136
51,swe,1.0354884905230555
51,tha,0.3784558563127214
51,tur,0.3793700830569337
51,ukr,0.22244530174037472
51,usa,1.0
51,vnm,0.3305905103580242
51,zaf,0.48274238286760734
52,arg,0.6192723186669625
52,aus,1.114377404027453
52,aut,0.8733505209459722
52,bel,0.8740548277031729
52,bgr,0.3896747522951155
52,blt,0.5358888577116262
52,bra,0.6835736479534811
52,can,0.9340245924373557
52,chl,0.6129295375795774
52,chn,0.6190168650861306
52,cor,0.7719442508593674
52,cro,0.5019240757870589
52,dnk,1.0407072347578705
52,egy,0.22191596419914877
52,esp,0.7108866726490095
52,fin,0.9732471376056738
52,fra,0.8678287559695201
52,gbr,0.8810794219478477
52,golf57,0.47811613127876906
52,grc,0.6480084191477684
52,hun,0.4956997036317266
52,idn,0.35092421940954294
52,irl,0.8952076951262309
52,ita,0.7774363364141855
52,jpn,0.9370198527493715
52,meme,0.9015092161659254
52,mex,0.4709561725622803
52,mys,0.38479837791585436
52,nde,0.3203448118942408
52,nld,0.8813976482310427
52,noan,0.3804037452099014
52,noap,0.3717751920781812
52,nor,1.1787019947612325
52,oeu,0.5592409097149621
52,osea,0.7493429408658779
52,pol,0.4611645013626862
52,prt,0.6487375175028224
52,rcam,0.64161782575116
52,rcz,0.5315198847837564
52,rfa,0.8392891192769426
52,ris,0.3337645417675484
52,rjan57,0.9578590147768516
52,rom,0.39816672633711286
52,rsaf,0.39872076456067007
52,rsam,0.6394360254912552
52,rsas,0.3322472739588765
52,rsl,0.5819636024661538
52,rus,0.4134902850051763
52,slo,0.6424956692978083
52,sui,1.2061907703765136
52,swe,1.0354884905230555
52,tha,0.3784558563127214
52,tur,0.3793700830569337
52,ukr,0.22244530174037472
52,usa,1.0
52,vnm,0.3305905103580242
52,zaf,0.48274238286760734
53,arg,0.6192723186669625
53,aus,1.114377404027453
53,aut,0.8733505209459722
53,bel,0.8740548277031729
53,bgr,0.3896747522951155
53,blt,0.5358888577116262
53,bra,0.6835736479534811
53,can,0.9340245924373557
53,chl,0.6129295375795774
53,chn,0.6190168650861306
53,cor,0.7719442508593674
53,cro,0.5019240757870589
53,dnk,1.0407072347578705
53,egy,0.22191596419914877
53,esp,0.7108866726490095
53,fin,0.9732471376056738
53,fra,0.8678287559695201
53,gbr,0.8810794219478477
53,golf57,0.47811613127876906
53,grc,0.6480084191477684
53,hun,0.4956997036317266
53,idn,0.35092421940954294
53,irl,0.8952076951262309
53,ita,0.7774363364141855
53,jpn,0.9370198527493715
53,meme,0.9015092161659254
53,mex,0.4709561725622803
53,mys,0.38479837791585436
53,nde,0.3203448118942408
53,nld,0.8813976482310427
53,noan,0.3804037452099014
53,noap,0.3717751920781812
53,nor,1.1787019947612325
53,oeu,0.5592409097149621
53,osea,0.7493429408658779
53,pol,0.4611645013626862
53,prt,0.6487375175028224
53,rcam,0.64161782575116
53,rcz,0.5315198847837564
53,rfa,0.8392891192769426
53,ris,0.3337645417675484
53,rjan57,0.9578590147768516
53,rom,0.39816672633711286
53,rsaf,0.39872076456067007
53,rsam,0.6394360254912552
53,rsas,0.3322472739588765
53,rsl,0.5819636024661538
53,rus,0.4134902850051763
53,slo,0.6424956692978083
53,sui,1.2061907703765136
53,swe,1.0354884905230555
53,tha,0.3784558563127214
53,tur,0.3793700830569337
53,ukr,0.22244530174037472
53,usa,1.0
53,vnm,0.3305905103580242
53,zaf,0.48274238286760734
54,arg,0.6192723186669625
54,aus,1.114377404027453
54,aut,0.8733505209459722
54,bel,0.8740548277031729
54,bgr,0.3896747522951155
54,blt,0.5358888577116262
54,bra,0.6835736479534811
54,can,0.9340245924373557
54,chl,0.6129295375795774
54,chn,0.6190168650861306
54,cor,0.7719442508593674
54,cro,0.5019240757870589
54,dnk,1.0407072347578705
54,egy,0.22191596419914877
54,esp,0.7108866726490095
54,fin,0.9732471376056738
54,fra,0.8678287559695201
54,gbr,0.8810794219478477
54,golf57,0.47811613127876906
54,grc,0.6480084191477684
54,hun,0.4956997036317266
54,idn,0.35092421940954294
54,irl,0.8952076951262309
54,ita,0.7774363364141855
54,jpn,0.9370198527493715
54,meme,0.9015092161659254
54,mex,0.4709561725622803
54,mys,0.38479837791585436
54,nde,0.3203448118942408
54,nld,0.8813976482310427
54,noan,0.3804037452099014
54,noap,0.3717751920781812
54,nor,1.1787019947612325
54,oeu,0.5592409097149621
54,osea,0.7493429408658779
54,pol,0.4611645013626862
54,prt,0.6487375175028224
54,rcam,0.64161782575116
54,rcz,0.5315198847837564
54,rfa,0.8392891192769426
54,ris,0.3337645417675484
54,rjan57,0.9578590147768516
54,rom,0.39816672633711286
54,rsaf,0.39872076456067007
54,rsam,0.6394360254912552
54,rsas,0.3322472739588765
54,rsl,0.5819636024661538
54,rus,0.4134902850051763
54,slo,0.6424956692978083
54,sui,1.2061907703765136
54,swe,1.0354884905230555
54,tha,0.3784558563127214
54,tur,0.3793700830569337
54,ukr,0.22244530174037472
54,usa,1.0
54,vnm,0.3305905103580242
54,zaf,0.48274238286760734
55,arg,0.6192723186669625
55,aus,1.114377404027453
55,aut,0.8733505209459722
55,bel,0.8740548277031729
55,bgr,0.3896747522951155
55,blt,0.5358888577116262
55,bra,0.6835736479534811
55,can,0.9340245924373557
55,chl,0.6129295375795774
55,chn,0.6190168650861306
55,cor,0.7719442508593674
55,cro,0.5019240757870589
55,dnk,1.0407072347578705
55,egy,0.22191596419914877
55,esp,0.7108866726490095
55,fin,0.9732471376056738
55,fra,0.8678287559695201
55,gbr,0.8810794219478477
55,golf57,0.47811613127876906
55,grc,0.6480084191477684
55,hun,0.4956997036317266
55,idn,0.35092421940954294
55,irl,0.8952076951262309
55,ita,0.7774363364141855
55,jpn,0.9370198527493715
55,meme,0.9015092161659254
55,mex,0.4709561725622803
55,mys,0.38479837791585436
55,nde,0.3203448118942408
55,nld,0.8813976482310427
55,noan,0.3804037452099014
55,noap,0.3717751920781812
55,nor,1.1787019947612325
55,oeu,0.5592409097149621
55,osea,0.7493429408658779
55,pol,0.4611645013626862
55,prt,0.6487375175028224
55,rcam,0.64161782575116
55,rcz,0.5315198847837564
55,rfa,0.8392891192769426
55,ris,0.3337645417675484
55,rjan57,0.9578590147768516
55,rom,0.39816672633711286
55,rsaf,0.39872076456067007
55,rsam,0.6394360254912552
55,rsas,0.3322472739588765
55,rsl,0.5819636024661538
55,rus,0.4134902850051763
55,slo,0.6424956692978083
55,sui,1.2061907703765136
55,swe,1.0354884905230555
55,tha,0.3784558563127214
55,tur,0.3793700830569337
55,ukr,0.22244530174037472
55,usa,1.0
55,vnm,0.3305905103580242
55,zaf,0.48274238286760734
56,arg,0.6192723186669625
56,aus,1.114377404027453
56,aut,0.8733505209459722
56,bel,0.8740548277031729
56,bgr,0.3896747522951155
56,blt,0.5358888577116262
56,bra,0.6835736479534811
56,can,0.9340245924373557
56,chl,0.6129295375795774
56,chn,0.6190168650861306
56,cor,0.7719442508593674
56,cro,0.5019240757870589
56,dnk,1.0407072347578705
56,egy,0.22191596419914877
56,esp,0.7108866726490095
56,fin,0.9732471376056738
56,fra,0.8678287559695201
56,gbr,0.8810794219478477
56,golf57,0.47811613127876906
56,grc,0.6480084191477684
56,hun,0.4956997036317266
56,idn,0.35092421940954294
56,irl,0.8952076951262309
56,ita,0.7774363364141855
56,jpn,0.9370198527493715
56,meme,0.9015092161659254
56,mex,0.4709561725622803
56,mys,0.38479837791585436
56,nde,0.3203448118942408
56,nld,0.8813976482310427
56,noan,0.3804037452099014
56,noap,0.3717751920781812
56,nor,1.1787019947612325
56,oeu,0.5592409097149621
56,osea,0.7493429408658779
56,pol,0.4611645013626862
56,prt,0.6487375175028224
56,rcam,0.64161782575116
56,rcz,0.5315198847837564
56,rfa,0.8392891192769426
56,ris,0.3337645417675484
56,rjan57,0.9578590147768516
56,rom,0.39816672633711286
56,rsaf,0.39872076456067007
56,rsam,0.6394360254912552
56,rsas,0.3322472739588765
56,rsl,0.5819636024661538
56,rus,0.4134902850051763
56,slo,0.6424956692978083
