uni,t,n,value
ssp3,36,nor,0.1257116479844028
ssp3,36,oeu,0.2031364113906788
ssp3,36,osea,1.190009805901853
ssp3,36,pol,0.3303395559135223
ssp3,36,prt,0.04632622865194874
ssp3,36,rcam,0.9236034103747195
ssp3,36,rcz,0.10571737459768078
ssp3,36,rfa,0.5565612715143
ssp3,36,ris,0.6278400672065152
ssp3,36,rjan57,0.1167733611031836
ssp3,36,rom,0.03567497793939151
ssp3,36,rsaf,11.1098697382488
ssp3,36,rsam,1.1841090357974522
ssp3,36,rsas,1.8900023957736736
ssp3,36,rsl,0.03775261544437319
ssp3,36,rus,0.8272637894772
ssp3,36,slo,0.01107316841969056
ssp3,36,sui,0.08868931670578048
ssp3,36,swe,0.1377373126379961
ssp3,36,tha,0.14118005382728038
ssp3,36,tur,0.3134393306722905
ssp3,36,ukr,0.33756895378862395
ssp3,36,usa,4.845643765528748
ssp3,36,vnm,0.8027096417267013
ssp3,36,zaf,0.3326812550893587
ssp3,37,arg,0.2785371924065462
ssp3,37,aus,0.30731211871962144
ssp3,37,aut,0.048933680742279155
ssp3,37,bel,0.09967681189093407
ssp3,37,bgr,0.018791713997643376
ssp3,37,blt,0.03137954576953595
ssp3,37,bra,0.4385106652963837
ssp3,37,can,0.5749966601132044
ssp3,37,chl,0.09985038954112456
ssp3,37,chn,2.849437973863086
ssp3,37,cor,0.4712388305569033
ssp3,37,cro,0.007596778034308398
ssp3,37,dnk,0.0805061389268655
ssp3,37,egy,1.0523806535462796
ssp3,37,esp,0.26888083275036573
ssp3,37,fin,0.06566884222825953
ssp3,37,fra,0.9587686543913951
ssp3,37,gbr,0.6906070615875065
ssp3,37,golf57,2.6945260839067515
ssp3,37,grc,0.05419649704860629
ssp3,37,hun,0.04644728439601627
ssp3,37,idn,1.0070527298381153
ssp3,37,irl,0.0470961692112728
ssp3,37,ita,0.30556151991178543
ssp3,37,jpn,0.49286745026910944
ssp3,37,meme,0.9408716899753706
ssp3,37,mex,0.7043781233829963
ssp3,37,mys,0.32022120121206304
ssp3,37,nde,3.567075594242123
ssp3,37,nld,0.18088898255167032
ssp3,37,noan,0.25986342111894517
ssp3,37,noap,0.3402530501594492
ssp3,37,nor,0.11421075706333488
ssp3,37,oeu,0.17540218048964584
ssp3,37,osea,1.0539146589527149
ssp3,37,pol,0.29562207102562926
ssp3,37,prt,0.04475151500516169
ssp3,37,rcam,0.8174687210961836
ssp3,37,rcz,0.09769187151417193
ssp3,37,rfa,0.5205544675830086
ssp3,37,ris,0.5691591668348581
ssp3,37,rjan57,0.11299654469675102
ssp3,37,rom,0.03349824632678951
ssp3,37,rsaf,10.789249527125058
ssp3,37,rsam,1.0771025453423848
ssp3,37,rsas,1.8035998735947494
ssp3,37,rsl,0.036478072788512284
ssp3,37,rus,0.7364685514894754
ssp3,37,slo,0.010692094720082557
ssp3,37,sui,0.08344378419705117
ssp3,37,swe,0.13005648144440526
ssp3,37,tha,0.13424314626183464
ssp3,37,tur,0.2867989010568064
ssp3,37,ukr,0.2919392663891438
ssp3,37,usa,4.413495606336412
ssp3,37,vnm,0.696257541265334
ssp3,37,zaf,0.307263412367514
ssp3,38,arg,0.26213890183240185
ssp3,38,aus,0.2808604075283026
ssp3,38,aut,0.04691361104644408
ssp3,38,bel,0.09556198327204055
ssp3,38,bgr,0.017908500593989195
ssp3,38,blt,0.02843939185838237
ssp3,38,bra,0.39454137782691173
ssp3,38,can,0.5341669250900408
ssp3,38,chl,0.09226056364338318
ssp3,38,chn,2.6198893744996026
ssp3,38,cor,0.4198541541827326
ssp3,38,cro,0.00704799162333522
ssp3,38,dnk,0.07439165512927713
ssp3,38,egy,0.9648448411500832
ssp3,38,esp,0.24795080512129242
ssp3,38,fin,0.06295792053800608
ssp3,38,fra,0.876123957696063
ssp3,38,gbr,0.6555105506737892
ssp3,38,golf57,2.3543554259089765
ssp3,38,grc,0.05195917331333876
ssp3,38,hun,0.04282902389573602
ssp3,38,idn,0.9014237914929262
ssp3,38,irl,0.04328857390690613
ssp3,38,ita,0.2836691107544397
ssp3,38,jpn,0.45349010300598475
ssp3,38,meme,0.8770247729308951
ssp3,38,mex,0.649914922645257
ssp3,38,mys,0.29744440660985827
ssp3,38,nde,3.2351019360357407
ssp3,38,nld,0.16763865687602933
ssp3,38,noan,0.24585971000182164
ssp3,38,noap,0.3171570965739945
ssp3,38,nor,0.10351037750998465
ssp3,38,oeu,0.15105479530880161
ssp3,38,osea,0.9288917346781498
ssp3,38,pol,0.26477744871205455
ssp3,38,prt,0.042904078892677465
ssp3,38,rcam,0.7204213597569873
ssp3,38,rcz,0.09021783098007063
ssp3,38,rfa,0.48600132881751384
ssp3,38,ris,0.5161442278771292
ssp3,38,rjan57,0.10833185481418305
ssp3,38,rom,0.03143184360016253
ssp3,38,rsaf,10.343850906485878
ssp3,38,rsam,0.9782107547843423
ssp3,38,rsas,1.7083679465398998
ssp3,38,rsl,0.03497219579440766
ssp3,38,rus,0.6572408933023695
ssp3,38,slo,0.010250706833416836
ssp3,38,sui,0.0782481470297576
ssp3,38,swe,0.12225502732055558
ssp3,38,tha,0.12725424062156349
ssp3,38,tur,0.2627531850314334
ssp3,38,ukr,0.25201364242370883
ssp3,38,usa,4.021846998488975
ssp3,38,vnm,0.6024426303277739
ssp3,38,zaf,0.2837506159883616
ssp3,39,arg,0.2465502233552229
ssp3,39,aus,0.2576583829904206
ssp3,39,aut,0.04479389693740035
ssp3,39,bel,0.09124417387295446
ssp3,39,bgr,0.017023863030401362
ssp3,39,blt,0.02583938368158781
ssp3,39,bra,0.35580101708328626
ssp3,39,can,0.4969730040424494
ssp3,39,chl,0.08537704417292796
ssp3,39,chn,2.4166507494759926
ssp3,39,cor,0.3754777987507766
ssp3,39,cro,0.00654524363310556
ssp3,39,dnk,0.0688071695411995
ssp3,39,egy,0.8866938991207363
ssp3,39,esp,0.2289722405931941
ssp3,39,fin,0.06011327152866042
ssp3,39,fra,0.8017693440649248
ssp3,39,gbr,0.6209194478775819
ssp3,39,golf57,2.0655335134644655
ssp3,39,grc,0.04961148441845249
ssp3,39,hun,0.03955214126297992
ssp3,39,idn,0.8089811487914402
ssp3,39,irl,0.039838669150908834
ssp3,39,ita,0.26355382427920165
ssp3,39,jpn,0.4181334104503646
ssp3,39,meme,0.8181836142395762
ssp3,39,mex,0.6006888420607436
ssp3,39,mys,0.27669183292962496
ssp3,39,nde,2.9440276835677808
ssp3,39,nld,0.15554178115452005
ssp3,39,noan,0.23229445188513093
ssp3,39,noap,0.2959558375096846
ssp3,39,nor,0.09398045172727677
ssp3,39,oeu,0.13012435511683285
ssp3,39,osea,0.8191374640034962
ssp3,39,pol,0.23798866116642686
ssp3,39,prt,0.04096552609698544
ssp3,39,rcam,0.6353602512161487
ssp3,39,rcz,0.083474557504087
ssp3,39,rfa,0.4539259123359195
ssp3,39,ris,0.4698885639884404
ssp3,39,rjan57,0.10343705999179509
ssp3,39,rom,0.029483992979376775
ssp3,39,rsaf,9.876481193731856
ssp3,39,rsam,0.8903002107881617
ssp3,39,rsas,1.615361483297143
ssp3,39,rsl,0.033392035247949516
ssp3,39,rus,0.5892065222653781
ssp3,39,slo,0.009787545680863057
ssp3,39,sui,0.07332366138277055
ssp3,39,swe,0.11481773069709855
ssp3,39,tha,0.12042602216411195
ssp3,39,tur,0.24121191227744682
ssp3,39,ukr,0.21799833037196492
ssp3,39,usa,3.675815754563425
ssp3,39,vnm,0.5217033303877283
ssp3,39,zaf,0.26273765104804997
ssp3,4,arg,0.19481399900783103
ssp3,4,aus,0.5081354300991585
ssp3,4,aut,0.07981574776762419
ssp3,4,bel,0.12274799524092209
ssp3,4,bgr,0.05332170930048969
ssp3,4,blt,0.047912562124591204
ssp3,4,bra,0.6232503302307826
ssp3,4,can,0.6343206686386256
ssp3,4,chl,0.10702183266096715
ssp3,4,chn,17.7175815446066
ssp3,4,cor,0.883963129462704
ssp3,4,cro,0.022959730250845963
ssp3,4,dnk,0.04483616601547132
ssp3,4,egy,0.4199846597819094
ssp3,4,esp,0.30189734818109554
ssp3,4,fin,0.06062654742982109
ssp3,4,fra,0.40788345643539436
ssp3,4,gbr,0.42697491948276256
ssp3,4,golf57,2.6959857088206305
ssp3,4,grc,0.08289364434455024
ssp3,4,hun,0.06410464689036531
ssp3,4,idn,0.9247201704839664
ssp3,4,irl,0.06965713194540972
ssp3,4,ita,0.37147485546979386
ssp3,4,jpn,1.2241041830357582
ssp3,4,meme,0.19863340566541507
ssp3,4,mex,0.5885397137764117
ssp3,4,mys,0.35327081947068667
ssp3,4,nde,4.221094511507442
ssp3,4,nld,0.1931175717721601
ssp3,4,noan,0.11935467546834717
ssp3,4,noap,0.23810995452386674
ssp3,4,nor,0.054463303920654654
ssp3,4,oeu,0.21240154363109134
ssp3,4,osea,0.3595954864880816
ssp3,4,pol,0.4744301125588894
ssp3,4,prt,0.06332640271949955
ssp3,4,rcam,0.22036979284902702
ssp3,4,rcz,0.13459749637711027
ssp3,4,rfa,0.8166011246135451
ssp3,4,ris,0.715138485179605
ssp3,4,rjan57,0.0667967736681822
ssp3,4,rom,0.1062407780237208
ssp3,4,rsaf,0.6082610207249416
ssp3,4,rsam,0.4441155125625841
ssp3,4,rsas,0.46483061171639145
ssp3,4,rsl,0.04475156721671724
ssp3,4,rus,2.0881446493795517
ssp3,4,slo,0.0190648616413461
ssp3,4,sui,0.048789191067894096
ssp3,4,swe,0.05095217642052502
ssp3,4,tha,0.3148831935254257
ssp3,4,tur,0.5662614474412948
ssp3,4,ukr,0.28191883169562937
ssp3,4,usa,6.599741045313348
ssp3,4,vnm,0.5137035487147211
ssp3,4,zaf,0.454090816231813
ssp3,40,arg,0.2318006205739061
ssp3,40,aus,0.2372338664393123
ssp3,40,aut,0.04263217360391558
ssp3,40,bel,0.08684079155373929
ssp3,40,bgr,0.01614959176166
ssp3,40,blt,0.023544730105475795
ssp3,40,bra,0.3217813423481396
ssp3,40,can,0.4630484938948669
ssp3,40,chl,0.07913893250627718
ssp3,40,chn,2.235908191790423
ssp3,40,cor,0.3372150239005116
ssp3,40,cro,0.006085464217516217
ssp3,40,dnk,0.06372195040244404
ssp3,40,egy,0.8169161033884711
ssp3,40,esp,0.21179400607153384
ssp3,40,fin,0.057212245569808
ssp3,40,fra,0.735106003803115
ssp3,40,gbr,0.5872132485840283
ssp3,40,golf57,1.8209741743541648
ssp3,40,grc,0.04721726762580108
ssp3,40,hun,0.03658870212676685
ssp3,40,idn,0.7283396159078029
ssp3,40,irl,0.03672252112061321
ssp3,40,ita,0.24511463410010573
ssp3,40,jpn,0.3863824259495672
ssp3,40,meme,0.7639870947531056
ssp3,40,mex,0.556216593454493
ssp3,40,mys,0.25776305419392986
ssp3,40,nde,2.6886868544945255
ssp3,40,nld,0.14451134156342646
ssp3,40,noan,0.2192486733257495
ssp3,40,noap,0.2764748357432372
ssp3,40,nor,0.08552428066178859
ssp3,40,oeu,0.11225533259810147
ssp3,40,osea,0.723441367775608
ssp3,40,pol,0.21475463460433883
ssp3,40,prt,0.03898855688372125
ssp3,40,rcam,0.5612941659202704
ssp3,40,rcz,0.07738656153681198
ssp3,40,rfa,0.4242137574164194
ssp3,40,ris,0.4294564911760091
ssp3,40,rjan57,0.09844525720826991
ssp3,40,rom,0.027655238113851534
ssp3,40,rsaf,9.399848869512478
ssp3,40,rsam,0.8123536091166955
ssp3,40,rsas,1.5254068652311035
ssp3,40,rsl,0.031780558137990016
ssp3,40,rus,0.5307750488791693
ssp3,40,slo,0.009315205324539244
ssp3,40,sui,0.06868718242420292
ssp3,40,swe,0.10777695676680478
ssp3,40,tha,0.11381349359052904
ssp3,40,tur,0.22193882734497822
ssp3,40,ukr,0.18917288226689055
ssp3,40,usa,3.3699821417194507
ssp3,40,vnm,0.45266570856211014
ssp3,40,zaf,0.24388236624456175
ssp3,41,arg,0.2178936805675216
ssp3,41,aus,0.21916731030546555
ssp3,41,aut,0.04047262678844769
ssp3,41,bel,0.08244184262691248
ssp3,41,bgr,0.015294893883062662
ssp3,41,blt,0.02151977643579535
ssp3,41,bra,0.29194575190133143
ssp3,41,can,0.43204645622001886
ssp3,41,chl,0.07348266856873109
ssp3,41,chn,2.0743457105225205
ssp3,41,cor,0.30420922256061905
ssp3,41,cro,0.005665147813128485
ssp3,41,dnk,0.059097439674030285
ssp3,41,egy,0.7545196780332291
ssp3,41,esp,0.1962492503083309
ssp3,41,fin,0.054314140408077444
ssp3,41,fra,0.6754312503000862
ssp3,41,gbr,0.554661448335305
ssp3,41,golf57,1.6140121946447963
ssp3,41,grc,0.04482546136708362
ssp3,41,hun,0.03390860117193574
ssp3,41,idn,0.6580749538094113
ssp3,41,irl,0.033911490577349886
ssp3,41,ita,0.2282275069059439
ssp3,41,jpn,0.357827876973955
ssp3,41,meme,0.7140550807991438
ssp3,41,mex,0.5160047154970173
ssp3,41,mys,0.24046678256159745
ssp3,41,nde,2.4642079026396813
ssp3,41,nld,0.13445270804479673
ssp3,41,noan,0.20677510467979873
ssp3,41,noap,0.25854818675595564
ssp3,41,nor,0.07803345333126029
ssp3,41,oeu,0.09707398784994889
ssp3,41,osea,0.640389836004258
ssp3,41,pol,0.19459179530115778
ssp3,41,prt,0.03701357860489648
ssp3,41,rcam,0.4970866451453945
ssp3,41,rcz,0.07188050961044241
ssp3,41,rfa,0.39671884573837707
ssp3,41,ris,0.39399519774106184
ssp3,41,rjan57,0.09345848024781898
ssp3,41,rom,0.025943035097709056
ssp3,41,rsaf,8.923696425976907
ssp3,41,rsam,0.7432885569249971
ssp3,41,rsas,1.4390609074270904
ssp3,41,rsl,0.030170703487729763
ssp3,41,rus,0.48048483673485737
ssp3,41,slo,0.008843340527680552
ssp3,41,sui,0.06434240806125288
ssp3,41,swe,0.10114530219555667
ssp3,41,tha,0.10745521433738071
ssp3,41,tur,0.20468898336232652
ssp3,41,ukr,0.16482481987028086
ssp3,41,usa,3.099157765025928
ssp3,41,vnm,0.3938928466843618
ssp3,41,zaf,0.22688600079943547
ssp3,42,arg,0.20481446972787076
ssp3,42,aus,0.20309682814635438
ssp3,42,aut,0.03834788997909021
ssp3,42,bel,0.07811380089789896
ssp3,42,bgr,0.014466588989284476
ssp3,42,blt,0.019730337355493337
ssp3,42,bra,0.26576989112678157
ssp3,42,can,0.40364949122446603
ssp3,42,chl,0.06834634166407302
ssp3,42,chn,1.9291428498611614
ssp3,42,cor,0.275678208290462
ssp3,42,cro,0.0052806843817751825
ssp3,42,dnk,0.0548920274862628
ssp3,42,egy,0.6985806056759064
ssp3,42,esp,0.18216991264637852
ssp3,42,fin,0.05146275015925106
ssp3,42,fra,0.6220137967754394
ssp3,42,gbr,0.5234423848108102
ssp3,42,golf57,1.43864574371472
ssp3,42,grc,0.04247220892709401
ssp3,42,hun,0.03148194833104185
ssp3,42,idn,0.5968195225009522
ssp3,42,irl,0.03137543969746792
ssp3,42,ita,0.21275970155627144
ssp3,42,jpn,0.3320864303169285
ssp3,42,meme,0.6680125005462078
ssp3,42,mex,0.47957961060807625
ssp3,42,mys,0.2246270287196422
ssp3,42,nde,2.266186279774967
ssp3,42,nld,0.1252711925488549
ssp3,42,noan,0.19490329227929065
ssp3,42,noap,0.2420229807698703
ssp3,42,nor,0.07139805255084297
ssp3,42,oeu,0.08421625249424951
ssp3,42,osea,0.568515985939889
ssp3,42,pol,0.1770558573301018
ssp3,42,prt,0.03507043531293717
ssp3,42,rcam,0.4415705572165169
ssp3,42,rcz,0.06688834523433201
ssp3,42,rfa,0.37128089768608824
ssp3,42,ris,0.3627535118309418
ssp3,42,rjan57,0.08855208575742336
ssp3,42,rom,0.024342826424897136
ssp3,42,rsaf,8.455219142136228
ssp3,42,rsam,0.6820416490097974
ssp3,42,rsas,1.356663071538861
ssp3,42,rsl,0.028586798282219945
ssp3,42,rus,0.43704199150407547
ssp3,42,slo,0.008379081777413568
ssp3,42,sui,0.06028397491940514
ssp3,42,swe,0.09492128410885545
ssp3,42,tha,0.10137588732376518
ssp3,42,tur,0.1892254093689279
ssp3,42,ukr,0.14428849459606144
ssp3,42,usa,2.858595822800034
ssp3,42,vnm,0.3439897348517629
ssp3,42,zaf,0.21149300670366739
ssp3,43,arg,0.19253557609588823
ssp3,43,aus,0.18871669529091725
ssp3,43,aut,0.03628112429158355
ssp3,43,bel,0.07390384505671764
ssp3,43,bgr,0.013669434318306022
ssp3,43,blt,0.018145019913527842
ssp3,43,bra,0.24276578562293555
ssp3,43,can,0.37757380081777375
ssp3,43,chl,0.06367221823602887
ssp3,43,chn,1.7979360034052525
ssp3,43,cor,0.25093071793363086
ssp3,43,cro,0.004928571807856954
ssp3,43,dnk,0.051064235115341645
ssp3,43,egy,0.6482667621602702
ssp3,43,esp,0.16939575618965086
ssp3,43,fin,0.04868915697666632
ssp3,43,fra,0.5741425044194493
ssp3,43,gbr,0.4936621702282321
ssp3,43,golf57,1.289633574562025
ssp3,43,grc,0.04018316240771894
ssp3,43,hun,0.029280521795178323
ssp3,43,idn,0.5433169278675225
ssp3,43,irl,0.029084828286838345
ssp3,43,ita,0.19857926486820363
ssp3,43,jpn,0.3088111508984908
ssp3,43,meme,0.6255039528571013
ssp3,43,mex,0.4465045015338711
ssp3,43,mys,0.21008578407921222
ssp3,43,nde,2.090754012633146
ssp3,43,nld,0.11687671418714712
ssp3,43,noan,0.18364467376108695
ssp3,43,noap,0.22676117198246928
ssp3,43,nor,0.06551308377135572
ssp3,43,oeu,0.07334429311593796
ssp3,43,osea,0.506397087201389
ssp3,43,pol,0.16175215529789244
ssp3,43,prt,0.03318030857003941
ssp3,43,rcam,0.3936217458658334
ssp3,43,rcz,0.06234880635651524
ssp3,43,rfa,0.3477371951787009
ssp3,43,ris,0.33508552263443614
ssp3,43,rjan57,0.08377955687778872
ssp3,43,rom,0.02284886441140689
ssp3,43,rsaf,7.999523748918433
ssp3,43,rsam,0.6276188597447672
ssp3,43,rsas,1.2783850358642441
ssp3,43,rsl,0.027046108198962953
ssp3,43,rus,0.3993311765619307
ssp3,43,slo,0.007927489819691958
ssp3,43,sui,0.05650069567987336
ssp3,43,swe,0.08909395418062985
ssp3,43,tha,0.09558910161583398
ssp3,43,tur,0.17532875019800817
ssp3,43,ukr,0.12696545397338255
ssp3,43,usa,2.644085913108641
ssp3,43,vnm,0.30166510034201166
ssp3,43,zaf,0.19748774592284543
ssp3,44,arg,0.18102178715110182
ssp3,44,aus,0.17577227905487408
ssp3,44,aut,0.03428799250903699
ssp3,44,bel,0.06984387984585384
ssp3,44,bgr,0.012906489516871294
ssp3,44,blt,0.016735830779257076
ssp3,44,bra,0.2224940255285253
ssp3,44,can,0.3535693884512929
ssp3,44,chl,0.059407989737301145
ssp3,44,chn,1.678762744202988
ssp3,44,cor,0.2293698531007243
ssp3,44,cro,0.004605538544336697
ssp3,44,dnk,0.047574659595654586
ssp3,44,egy,0.6028460070125464
ssp3,44,esp,0.15777933760499288
ssp3,44,fin,0.04601438026755403
ssp3,44,fra,0.5311548927210243
ssp3,44,gbr,0.4653717582003908
ssp3,44,golf57,1.1624987520252577
ssp3,44,grc,0.037975669126244546
ssp3,44,hun,0.027278537472946656
ssp3,44,idn,0.49644748173632736
ssp3,44,irl,0.027011957793804057
ssp3,44,ita,0.1855608064472863
ssp3,44,jpn,0.287695270686134
ssp3,44,meme,0.5862014067249223
ssp3,44,mex,0.4163871596581108
ssp3,44,mys,0.19670343467803664
ssp3,44,nde,1.9345830592251625
ssp3,44,nld,0.10918633101763024
ssp3,44,noan,0.1729971137068495
ssp3,44,noap,0.21263976628646178
ssp3,44,nor,0.06028207313681467
ssp3,44,oeu,0.06415485128614733
ssp3,44,osea,0.45271177976244087
ssp3,44,pol,0.14833833664571092
ssp3,44,prt,0.03135752251091312
ssp3,44,rcam,0.35220155296675226
ssp3,44,rcz,0.058207869099928776
ssp3,44,rfa,0.32593006891446963
ssp3,44,ris,0.3104451387482296
ssp3,44,rjan57,0.07917706175667066
ssp3,44,rom,0.02145480769960228
ssp3,44,rsaf,7.5600636897136315
ssp3,44,rsam,0.5791214169095095
ssp3,44,rsas,1.2042737386428377
ssp3,44,rsl,0.02556030920849396
ssp3,44,rus,0.36640914073709213
ssp3,44,slo,0.007491987000417458
ssp3,44,sui,0.05297797498541092
ssp3,44,swe,0.08364642861157774
ssp3,44,tha,0.09009988334639053
ssp3,44,tur,0.16280188783548405
ssp3,44,ukr,0.11233207015271392
ssp3,44,usa,2.4519729070569425
ssp3,44,vnm,0.2657620796856657
ssp3,44,zaf,0.18468971845080476
ssp3,45,arg,0.1702335465365433
ssp3,45,aus,0.1640534230369662
ssp3,45,aut,0.03237838709613426
ssp3,45,bel,0.06595405599639356
ssp3,45,bgr,0.012179468305932044
ssp3,45,blt,0.015478314985458042
ssp3,45,bra,0.20456792327940515
ssp3,45,can,0.33141802557538697
ssp3,45,chl,0.0555071700347955
ssp3,45,chn,1.5700016055570478
ssp3,45,cor,0.21048869468572637
ssp3,45,cro,0.004308603316598528
ssp3,45,dnk,0.04438702437677156
ssp3,45,egy,0.5616843201301992
ssp3,45,esp,0.1471881786958731
ssp3,45,fin,0.0434516956890642
ssp3,45,fra,0.4924513203883121
ssp3,45,gbr,0.43858133432500146
ssp3,45,golf57,1.053478311141738
ssp3,45,grc,0.03586068548283162
ssp3,45,hun,0.025452954137286408
ssp3,45,idn,0.45523446295120934
ssp3,45,irl,0.025131608419321074
ssp3,45,ita,0.17358859815364627
ssp3,45,jpn,0.2684717717798467
ssp3,45,meme,0.5498072221479845
ssp3,45,mex,0.3888816208392629
ssp3,45,mys,0.1843578365367559
ssp3,45,nde,1.7948503954034274
ssp3,45,nld,0.10212531202121486
ssp3,45,noan,0.1629486988944319
ssp3,45,noap,0.1995500242132161
ssp3,45,nor,0.055618696590359784
ssp3,45,oeu,0.056382049839282855
ssp3,45,osea,0.40626867464285554
ssp3,45,pol,0.1365224120493737
ssp3,45,prt,0.02961112412650997
ssp3,45,rcam,0.316377358110777
ssp3,45,rcz,0.05441853523454564
ssp3,45,rfa,0.3057112011427148
ssp3,45,ris,0.28837596883380395
ssp3,45,rjan57,0.07476744385126488
ssp3,45,rom,0.020154131887830492
ssp3,45,rsaf,7.139020126432367
ssp3,45,rsam,0.5357551398760256
ssp3,45,rsas,1.1342866375893728
ssp3,45,rsl,0.02413677574245211
ssp3,45,rus,0.3374889431817026
ssp3,45,slo,0.007074734840623528
ssp3,45,sui,0.04969952710743864
ssp3,45,swe,0.07855846530960062
ssp3,45,tha,0.08490689353540035
ssp3,45,tur,0.15147124829695652
ssp3,45,ukr,0.09993910878136036
ssp3,45,usa,2.2791305293025426
ssp3,45,vnm,0.2352680172664482
ssp3,45,zaf,0.17294838890673256
ssp3,46,arg,0.1601294079678377
ssp3,46,aus,0.15338754364462961
ssp3,46,aut,0.030557865995773207
ssp3,46,bel,0.06224569491468406
ssp3,46,bgr,0.011489050527036027
ssp3,46,blt,0.014351413056077744
ssp3,46,bra,0.1886526803233648
ssp3,46,can,0.3109301139284076
ssp3,46,chl,0.05192897085426899
ssp3,46,chn,1.4703144762979066
ssp3,46,cor,0.19386180255981564
ssp3,46,cro,0.004035093540123932
ssp3,46,dnk,0.04146862447545659
ssp3,46,egy,0.5242383987870863
ssp3,46,esp,0.13750514231958033
ssp3,46,fin,0.041008561983437046
ssp3,46,fra,0.45749967057097846
ssp3,46,gbr,0.413271908170382
ssp3,46,golf57,0.959446226667594
ssp3,46,grc,0.03384436717762793
ssp3,46,hun,0.023783485569579006
ssp3,46,idn,0.41883876427875977
ssp3,46,irl,0.02342127135481144
ssp3,46,ita,0.16255786872197964
ssp3,46,jpn,0.25091060893041134
ssp3,46,meme,0.5160542267851144
ssp3,46,mex,0.36368630721447326
ssp3,46,mys,0.17294270416309587
ssp3,46,nde,1.6691842279194467
ssp3,46,nld,0.09562727912936207
ssp3,46,noan,0.15348077209976008
ssp3,46,noap,0.18739616523520036
ssp3,46,nor,0.051447131026410686
ssp3,46,oeu,0.049796750848542924
ssp3,46,osea,0.3660158795735016
ssp3,46,pol,0.12605830888451858
ssp3,46,prt,0.0279461963425017
ssp3,46,rcam,0.28532859361760976
ssp3,46,rcz,0.05094026267280932
ssp3,46,rfa,0.2869437289223978
ssp3,46,ris,0.2684994113579739
ssp3,46,rjan57,0.0705635374384115
ssp3,46,rom,0.018940397795627183
ssp3,46,rsaf,6.737618514379118
ssp3,46,rsam,0.49682944208873564
ssp3,46,rsas,1.0683194173381392
ssp3,46,rsl,0.022779651022083833
ssp3,46,rus,0.31192022706946754
ssp3,46,slo,0.006676947760662637
ssp3,46,sui,0.04664854263528646
ssp3,46,swe,0.0738082694150032
ssp3,46,tha,0.08000422785034833
ssp3,46,tur,0.14118609156801526
ssp3,46,ukr,0.08940668253517339
ssp3,46,usa,2.122911297283068
ssp3,46,vnm,0.20931133067783458
ssp3,46,zaf,0.1621382282516017
ssp3,47,arg,0.1506677112878469
ssp3,47,aus,0.14363314126066004
ssp3,47,aut,0.028828803008246986
ssp3,47,bel,0.05872363197924491
ssp3,47,bgr,0.010835144755110413
ssp3,47,blt,0.013337167418559141
ssp3,47,bra,0.17446173527758976
ssp3,47,can,0.2919411671683698
ssp3,47,chl,0.04863788787035418
ssp3,47,chn,1.3785951613204994
ssp3,47,cor,0.1791350396261221
ssp3,47,cro,0.0037826385303388063
ssp3,47,dnk,0.03879038657722682
ssp3,47,egy,0.4900456815721547
ssp3,47,esp,0.1286277450899875
ssp3,47,fin,0.038688164783349716
ssp3,47,fra,0.42583416709705807
ssp3,47,gbr,0.38940434303168764
ssp3,47,golf57,0.8778272913440321
ssp3,47,grc,0.0319293433133575
ssp3,47,hun,0.022252443332272775
ssp3,47,idn,0.3865472604031718
ssp3,47,irl,0.02186112853902473
ssp3,47,ita,0.15237495575640891
ssp3,47,jpn,0.23481480538666416
ssp3,47,meme,0.484704094688382
ssp3,47,mex,0.3405402404579825
ssp3,47,mys,0.16236573514275282
ssp3,47,nde,1.5556037800833544
ssp3,47,nld,0.08963380395725636
ssp3,47,noan,0.14457027548826576
ssp3,47,noap,0.17609388738689546
ssp3,47,nor,0.047701637432505564
ssp3,47,oeu,0.04420396068965225
ssp3,47,osea,0.3310386489655055
ssp3,47,pol,0.11674035003095266
ssp3,47,prt,0.026364910079100832
ssp3,47,rcam,0.25834382060861044
ssp3,47,rcz,0.047738237909747065
ssp3,47,rfa,0.2695029130584671
ssp3,47,ris,0.25050269420842497
ssp3,47,rjan57,0.06657082404440176
ssp3,47,rom,0.017807416034250834
ssp3,47,rsaf,6.356382246149663
ssp3,47,rsam,0.4617504488822869
ssp3,47,rsas,1.006227083065264
ssp3,47,rsl,0.021490704619331197
ssp3,47,rus,0.2891688407635211
ssp3,47,slo,0.006299144440096837
ssp3,47,sui,0.043808442849192566
ssp3,47,swe,0.06937370776859038
ssp3,47,tha,0.07538283736732171
ssp3,47,tur,0.13181669946863428
ssp3,47,ukr,0.08041694133639002
ssp3,47,usa,1.9810869904553465
ssp3,47,vnm,0.1871511150913058
ssp3,47,zaf,0.15215427752014626
ssp3,48,arg,0.1418076798499226
ssp3,48,aus,0.13467405999881138
ssp3,48,aut,0.027191285114572118
ssp3,48,bel,0.05538804436847652
ssp3,48,bgr,0.01021710127557837
ssp3,48,blt,0.012420364049532284
ssp3,48,bra,0.16175175320070126
ssp3,48,can,0.2743083391391143
ssp3,48,chl,0.04560315198149602
ssp3,48,chn,1.2939253954589551
ssp3,48,cor,0.16601520718599094
ssp3,48,cro,0.0035491487114862412
ssp3,48,dnk,0.03632670197218662
ssp3,48,egy,0.45871365816944665
ssp3,48,esp,0.12046690934998754
ssp3,48,fin,0.036490620817058304
ssp3,48,fra,0.397050875149243
ssp3,48,gbr,0.3669262083439186
