"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Egypt, Arab Rep.","EGY","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6220437944576","9.04107024796681","11.3528648011407","12.0307309962483","15.5823595478768","19.1768027974925","19.9106268071785","13.6604774535809","21.6275957655268","20.6918456918457","23.9117101186067","30.2245879832087","34.9425685632582","38.3850694195522","52.193108227591","57.7807250221043","60.6867477557133","65.8486072279176","63.7725922208681","55.7600704152428","59.4847500019914","61.1630861630862","54.6142296142296","51.804390597494","46.9061900096383","49.598537529572","55.9076317697007","59.7822623684693","55.3932579794649","49.2765311730829","52.5609163540198","51.5492946527429","",
"Euro area","EMU","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.32181472178684","-4.0116589436595","-6.26455827148764","-7.21839943639589","-8.06139719582303","-8.38857962093262","-9.4307351980437","-10.970254332991","-11.0445165700935","-11.5153308092517","-13.1134480832814","-13.9299534154276","-14.7357631649063","-15.7964084460968","-17.91062551143","-18.3422226141407","-19.5328078464615","-20.1383029865139","-21.2517245204766","-21.4422727733892","-23.1842494270562","-23.6169843577103","-24.7912986504412","-25.9797978648659","-26.7593427526523","-27.7610106187793","-28.0350185513364","-29.2299085660429","-30.7454574589837","-32.5641616436304","-32.9443668509","-33.9865793194082","",
"Eritrea","ERI","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.32478271875791","4.73377774027508","-15.3432902989902","-13.1437572075493","-11.6530250611763","-3.1164739965685","6.59578657215987","5.090990914972","7.38615587995386","9.88946080499535","6.97268866199758","6.58172306134504","9.80507974010634","11.7177172109245","13.7653643855652","12.9524934604675","17.4359407082384","18.0125446516469","19.1938795600934","19.2895114336343","22.9263353303519","24.5380136697325","26.5294068011138","28.0482659691165","29.6008775630749","31.5107023317301","32.1407476162349","33.1195679689478","34.0533850870531","35.4400472533963","36.5060613731612","37.5833263015779","",
"Spain","ESP","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.05018585150429","1.7170158169975","0.937224284596572","1.89799213787494","3.2956239878049","4.63499145059298","8.98032566225204","10.2578615305222","11.2414595110072","13.2362418756852","15.6804923697434","17.5858567361955","17.7299719141873","17.9428152876239","17.5292570458291","17.7409113501404","20.4543670941766","17.615345650504","23.5516543518741","19.9535311785815","18.2336615956832","14.7147304261386","10.6024537630471","12.7268446623876","16.0364996658716","15.185601799775","15.0671705148907","17.4588641536087","16.2281776088771","17.4928715305936","18.3178476897576","18.8048904034987","",
"Estonia","EST","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.9250643361276","-12.7907865569343","-22.4959869544169","-28.3639513848192","-30.9985476596937","-29.5513032843275","-31.4062221316279","-31.4928529569139","-30.9628761433995","-30.6367365658522","-34.1096134736413","-38.0895355058985","-35.021785104594","-34.1045175427421","-37.6461895176701","-44.0415827961373","-40.2145386908553","-34.0968736463934","-35.5211863327133","-30.1831987158254","-28.5958162407318","-27.1256401763192","-29.8748948964252","-26.154865340026","-26.0402068947945","-27.8645501566999","-24.7509363773027","-20.067775880959","-23.4871455143068","-51.4306825999439","-51.0816113333503","-54.7252019262619","",
"Ethiopia","ETH","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.28214481123472","5.09514256185786","-2.71526131274444","0.0707236508804998","1.48742578069589","5.84088191784708","9.83079011895354","16.8338500820719","17.1035726589256","14.0729932923987","20.5815956390459","32.652643524429","31.8712383731534","34.5155733884532","40.1663728291487","48.7182604818935","62.3663039293169","69.7752649603826","75.4189717713336","84.1368269600989","81.8438810869962","87.7945974426004","93.4788335663769","99.2163657365189","103.310839564715","109.108152471275","114.359332887511","119.833424524287","134.659452448984","146.257725900257","154.488013455732","163.058949885505","",
"European Union","EUU","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.44703550224611","-6.02785257945643","-8.79968756411111","-10.3919556285227","-11.8418033638276","-12.2579539118307","-13.1844611979534","-16.1066617677381","-16.879638285437","-18.0260805935765","-19.5514018015448","-20.1318576602862","-21.1744173608107","-22.1051233594661","-24.2063658166405","-24.2000483691684","-25.4072363583184","-26.2571203704996","-27.7825190931608","-27.8513004640029","-29.3823448401311","-29.5857304752116","-30.7175225063911","-32.1246467267871","-32.4722742862576","-33.1820892483504","-33.3092391829538","-34.090561449256","-35.2210486497716","-36.8536372736119","-36.868610528459","-37.5800274608719","",
"Fragile and conflict affected situations","FCS","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.5080161933014","-4.82605746931028","-4.33368773983805","0.75498131297382","5.02174622554799","10.537532694341","9.54167920498999","9.00245554160556","9.34379718917307","14.8663907174891","14.9432116229575","9.77347151399004","14.9938611459861","16.9737267957682","18.8653165884972","19.2512620902014","19.1009499427707","20.3128906388499","20.5699565711875","24.6487602742279","25.4823466468357","31.2864956121172","30.903197931563","32.0824329226218","32.5096867070742","36.1679982290281","39.3249510664469","42.1198456127081","45.2361606456956","39.7714214413056","41.8208236473839","44.7396544059289","",
"Finland","FIN","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.0645166695992572","-1.43821900476754","-1.00503565174406","0.139506824523017","-3.5048471290082","-8.16135870430419","-4.64268657466758","-11.3645694559653","-4.54465475202976","-6.22837225280481","-4.25097822352932","-7.58154655673697","-4.67117445475036","5.03816538052266","-5.78303965680484","4.38671459333551","-16.1312620968756","-16.3394749851277","-17.4643273089846","-15.0424385625351","-16.6402734836488","-8.56940569254875","-12.8061399760367","-16.7810371264108","-21.7253600784255","-34.0735992760727","-38.2190047675305","-40.7179783659687","-42.9668451348566","-46.256776345005","-49.1126863233039","-52.5253667814561","",
"Fiji","FJI","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.02752389956928","3.36169765731695","9.16062611618866","13.3207269671184","17.291732324824","17.8275028889589","17.1446580523164","15.831494904927","14.8124803025528","14.9700598802395","16.9135413383759","13.562348986238","13.6674020380292","14.4027734005673","15.190671289001","15.6003781909865","15.926042651539","16.7244458451518","15.55835697027","15.3587561718668","15.6949259375985","16.2306965017334","18.3422628427356","-26.5469061876247","-24.9185838848619","-23.9415905032041","-19.1511713415275","-15.3062296459712","-6.43975207479778","-12.3017123647442","-9.76993381657737","-7.02804916482823","",
"France","FRA","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1340276014824","-0.728671153468796","-1.74668229028671","-2.20219876215698","-2.16450696355979","-2.10918870620683","-3.04117385563818","-3.2941523391641","-3.60688340928969","-1.17409952630277","-1.33883485781876","-2.71824382824513","-4.04876431872627","-4.90436814688271","-6.00219721014175","-7.01178312139086","-6.45981998840421","-6.21981191792499","-7.83967239175525","-7.25777753635318","-9.77958057896819","-10.4626889994269","-10.7216538274359","-11.7990849761599","-12.9997904779431","-13.0252878711118","-13.2426808624327","-13.2590878806456","-15.8991766559171","-18.6522299687491","-19.2830133040963","-20.602004538536","",
"Faroe Islands","FRO","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.246305418719206","-0.492610837438423","-0.246305418719206","0","-0.246305418719206","-0.492610837438423","-0.246305418719206","-0.492610837438423","-0.246305418719206","0.492610837438434","0.738916256157629","0.985221674876868","1.23152709359606","0.985221674876868","0.246305418719217","0","0.246305418719217","-0.246305418719206","0","0","0.492610837438434","0.985221674876868","1.23152709359606","2.21674876847291","2.70935960591134","3.20197044334976","1.97044334975369","2.21674876847291","2.46305418719213","2.46305418719213","2.46305418719213","2.46305418719213","",
"Micronesia, Fed. Sts.","FSM","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.99999999999998","7.5","10","12.5","667.5","667.5","667.5","667.5","665","665","665","665","667.5","665","667.5","665","672.5","672.5","710","710","752.5","752.5","777.5","780","795","810","805","820","840","857.5","870","882.5","",
"Gabon","GAB","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.14710346210016","11.1601901434667","11.7386386415051","12.9005469488273","26.2334984679706","41.1729331920621","30.3699779502305","51.8957074539675","43.69147504367","46.1026316543054","49.8668423011941","44.9994272787148","60.3741301795481","48.786546777011","38.1611351335872","16.8086538186192","-1.54491566679077","6.46244380172389","2.70038085965463","2.9108559319607","2.36175939978809","1.38670141175796","-2.45625841184389","-2.19209071905158","2.35674808854269","1.342315512156","-5.80882563500473","-13.9572177199966","-2.65098364880731","-6.4875003579508","-13.7675037942785","-16.7549611981329","",
"United Kingdom","GBR","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1905840087723","-1.20505231659325","-3.82514865820063","-7.55479482252749","-4.67563996626479","-4.93505403748704","-5.9629680724425","-11.4782193158238","-16.5044380570682","-20.3438800892589","-22.6175932233763","-26.0142962184426","-29.2589632254954","-32.8001644093565","-38.0367304155887","-42.3762272034907","-46.0594376801783","-49.7642659961344","-52.5336249845333","-56.051928325485","-58.3178192151302","-59.4887381012995","-61.1639784219831","-61.7936691019921","-61.8785048988584","-62.0235008668469","-61.4939349160815","-61.6107708039703","-62.2607282082936","-63.0836994380784","-63.5868119802652","-63.9152751367826","",
"Georgia","GEO","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.7820945945946","-12.2668918918919","-18.6148648648649","-25.7449324324324","-24.6131756756757","-20.8344594594595","-20.945945945946","-20.1081081081081","-18.5506756756757","-16.6773648648649","-17.2398648648649","-16.464527027027","-15.1537162162162","-17.3682432432432","-18.8868243243243","-21.2652027027027","-23.2297297297297","-29.0929054054054","-29.7601351351351","-28.9172297297297","-28.7685810810811","-23.652027027027","-20.9121621621622","-20.0185810810811","-27.9881756756757","-27.5287162162162","-28.5084459459459","-30.4273648648649","-31.6824324324324","-31.7618243243243","-32.2820945945946","-32.6942567567568","",
"Ghana","GHA","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.09144208188892","8.95090819048838","11.9350767608671","15.4176717734077","18.8251833154944","23.2119750147771","27.1259006022653","31.0414237104015","32.9264980749876","36.2717063118041","39.3740914101315","41.8821988274198","44.3407831046216","49.7851334728501","51.2292921386009","57.1129606850169","59.0379730658019","91.2168314775469","88.1064587759797","89.2774414109303","126.667412176302","132.977618735722","151.798009489273","163.071712701887","171.763822547406","170.311676278416","212.144351965749","221.039346933559","253.684681374507","261.555665606978","259.306356534658","269.81644487755","",
"Gibraltar","GIB","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.813008130081294","2.4390243902439","3.2520325203252","4.87804878048781","5.6910569105691","6.50406504065042","7.31707317073171","8.9430894308943","9.7560975609756","10.5691056910569","11.3821138211382","11.3821138211382","11.3821138211382","12.1951219512195","12.1951219512195","13.0081300813008","14.6341463414634","14.6341463414634","14.6341463414634","15.4471544715447","16.260162601626","17.0731707317073","18.6991869918699","19.5121951219512","21.1382113821138","23.5772357723577","26.0162601626016","27.6422764227642","30.0813008130081","31.7073170731707","33.3333333333333","34.9593495934959","",
"Guinea","GIN","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.64607151544636","4.83719637210274","9.87768009173993","14.5567640824269","19.2966605275046","27.7235292073531","25.6698057476457","29.0058032456476","39.3769329673003","43.5660423254683","43.1525176356118","48.5648260763804","54.8267713799215","61.3076415192688","68.2107238419571","75.0165062376203","81.773638669771","89.6531952601036","97.3763769677173","136.874934843799","149.324113006915","160.449317163012","171.291309031518","182.063800952149","192.811967891024","200.481287139035","215.957188032109","228.291691281232","233.167112624666","236.954859783855","247.317302012023","257.39131945651","",
"Gambia, The","GMB","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.63235294117645","3.79411764705881","3.45588235294116","6.97058823529411","9.70588235294116","10.8382352941176","10.1911764705882","12.4558823529412","15.3823529411764","18.7794117647059","16.2941176470588","17.2352941176471","31.4264705882353","38.0441176470588","42","45.3676470588235","47.6617647058823","60.5735294117647","85.7941176470588","94.6029411764706","66.4558823529412","75.0882352941177","85.3676470588235","94.1323529411764","108.691176470588","95.3529411764706","100.191176470588","95.5588235294118","107.088235294118","110.191176470588","112.485294117647","114.5","",
"Guinea-Bissau","GNB","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.29321274617529","3.67678133716507","4.57273265150875","5.87439776857408","9.57653621840926","9.4159411714986","8.88344180542642","10.3626067111825","16.6849801369284","20.9365226946158","20.0659284929423","20.8097371312653","21.7902121545093","23.5821147831967","27.8590144535542","31.4850815653791","37.1228129490322","45.7695883695376","51.466486349421","59.3525483898233","60.5527850562083","68.9882512044629","78.4971684557518","65.3959935761981","75.3866959682191","81.1850223987829","78.7169300988927","83.9912095342744","89.3500126785563","92.7140562927901","95.3850054940411","97.4389316203195","",
"Equatorial Guinea","GNQ","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.45148110316649","5.72012257405514","11.9509703779367","1525.02553626149","1851.1746680286","3924.1062308478","5862.30847803882","7389.78549540347","8126.86414708887","9704.49438202247","10578.3452502554","8278.95812053115","9141.87946884576","11210.8273748723","10647.3953013279","12133.8100102145","13139.9387129724","13499.6935648621","11935.1378958121","12366.2921348315","12093.6670071502","12658.73340143","11884.6782431052","11919.6118488253","12119.3054136874","11011.848825332","10114.3003064351","8143.5137895812","7135.95505617978","7045.65883554648","7074.66802860061","6261.38917262513","",
"Greece","GRC","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.286524217392625","0.150882433626975","0.889291919407431","2.27923918675894","3.98238180876034","5.16886640046332","7.27055201633797","8.93102081872772","9.0262748803609","11.3718108940165","6.41021733166702","8.72755814307922","10.3682141006493","12.1041241198525","14.3932697290212","16.1177492608285","16.3852226658945","16.5833511140915","12.1246989971652","8.60258481421647","6.79885390313044","5.34641997134759","-0.826805254976071","-3.48401255829549","-7.19434876703143","-11.3481878867315","-11.9501935562532","-14.8817325570762","-17.1884049135855","-23.4248788368336","-24.941323498034","-25.5943853445911","",
"Grenada","GRD","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.668151447661458","1.55902004454342","2.67260579064588","4.2316258351893","5.79064587973273","7.12694877505566","8.68596881959911","10.467706013363","12.249443207127","13.1403118040089","13.3630289532294","14.0311804008909","15.5902004454343","16.0356347438753","17.8173719376392","17.8173719376392","18.9309576837416","19.8218262806236","19.3763919821826","18.7082405345212","19.1536748329621","19.5991091314031","20.2672605790646","21.826280623608","23.1625835189309","24.2761692650334","25.8351893095768","27.1714922048998","28.5077951002227","29.8440979955456","30.7349665924276","32.5167037861915","",
"Greenland","GRL","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.320512820512819","0.641025641025639","0.801282051282048","0.801282051282048","0.961538461538458","1.2820512820513","1.2820512820513","1.6025641025641","1.6025641025641","1.92307692307694","2.24358974358974","2.72435897435899","3.04487179487178","5.28846153846154","5.60897435897436","5.76923076923077","5.9294871794872","5.9294871794872","5.76923076923077","6.08974358974359","6.25","6.25","6.41025641025641","6.41025641025641","6.41025641025641","6.57051282051284","6.57051282051284","6.57051282051284","6.57051282051284","6.41025641025641","6.41025641025641","6.57051282051284","",
"Guatemala","GTM","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.77943670719765","7.84262201094099","12.2835097107093","11.8833759346409","14.3653997754473","16.4711784238313","19.7367478082225","22.409880318196","28.4083036716753","29.5692888368649","33.7569575499869","41.0131148324216","39.8091302166695","45.2019779747259","49.4314517092282","53.7935070829651","60.8251116791286","67.3168342848953","73.6496978094169","79.244404099281","81.476792240988","86.5459496906429","90.8017008671556","98.3421322949762","103.86397840472","109.51362843697","114.745228255417","119.537278134779","124.893098588185","129.461790210458","134.054370416378","138.189484245479","",
"Guam","GUM","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.50896057347669","5.01792114695341","7.5268817204301","10.0358422939068","12.1863799283154","13.9784946236559","16.1290322580645","17.921146953405","19.7132616487455","21.1469534050179","22.2222222222222","23.2974910394265","23.6559139784946","24.0143369175627","24.3727598566308","24.3727598566308","25.089605734767","25.089605734767","25.4480286738351","25.4480286738351","26.1648745519713","26.5232974910394","26.8817204301075","27.5985663082437","28.3154121863799","29.3906810035842","30.4659498207885","31.5412186379928","32.6164874551971","34.0501792114695","34.7670250896057","35.84229390681","",
"Guyana","GUY","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5058445124343","22.554326508198","35.1769043696556","33.6392876755315","52.8673413352161","52.6084568918177","54.5775476582725","43.1395622499412","51.3454146073586","28.5949635208284","33.5686828273319","23.2917549227269","36.0398525143171","28.5165136894956","21.785518161136","19.1496038283518","22.1463873852671","29.7324860751549","33.3725582489998","37.5147093433749","44.1515650741351","46.2069506550561","59.1041029261787","72.048325096101","75.9865066290108","50.9923903663607","63.6698831097513","60.1474856829058","66.7608064642661","97.0189064093512","95.0733505922963","99.6783556915353","",
"High income","HIC","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.18150947254479","-2.52266576708424","-3.8840782087984","-5.12129462020383","-6.29076866385182","-6.5889040103252","-6.77070588770343","-9.06123181567318","-9.73180320526244","-9.17294978901508","-10.0805164111284","-10.663656930944","-9.79433878022652","-9.71479074470787","-10.1519619877771","-9.07915656308967","-8.87183092661922","-8.25004661110096","-10.8656338633315","-10.3089631778722","-9.23858038162919","-8.83044689149064","-8.84012726874762","-8.93698172392077","-8.67767600936263","-9.40023423472005","-8.26976890151944","-6.9540214855044","-6.16648816253735","-8.99011398652667","-8.02618830938851","-7.4769916185165","",
"Hong Kong SAR, China","HKG","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0917796293993","3.62144011938814","6.30269866931974","8.55117522696183","10.2773286904614","12.620320855615","14.9856982962318","16.5277950503669","18.80611864196","22.1763462255938","22.2037060067156","22.5071508518841","23.2185051610496","24.5442109190399","26.2405173485885","27.7726650914065","29.2799403059321","30.3071757244124","30.8319860713842","32.3591593085437","33.7669444098992","34.6449446586246","35.8064917298843","37.0351946275339","38.3012063176222","39.5547817435642","41.1615470712598","42.7011565725656","44.1736102474817","45.6709364506902","47.03146374829","48.364631264768","",
"Honduras","HND","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.46935348446682","2.44192555275677","-2.7305485586342","4.74391267842149","2.41918555835432","4.56374195354043","5.05352644836272","3.37951301427373","-5.74447243212987","-1.63203190596138","1.15449202350966","14.4521410579345","25.8326336411979","28.528197593059","24.0256787013714","26.8331933949062","39.2509795689896","45.0146935348447","52.7375454799888","57.5286873775539","52.8232577665827","57.0913797928911","59.7239714525609","61.9280016792611","65.4596977329975","67.2386649874056","65.2777777777778","68.3949062412538","70.504478029667","72.7364959417856","74.9860061572908","77.1218164007837","",
"Heavily indebted poor countries (HIPC)","HPC","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.33245421175543","4.69879620223717","5.72480898049982","8.61552394109303","9.76670158777094","13.4174937245345","17.6057741171558","20.5081206139967","24.2484941267366","26.5369392685433","28.7267150686949","32.0775778425328","36.192836563403","39.7105946603035","45.0537355778224","49.0517250972518","52.6060205255547","58.5979839023777","62.6637224837331","69.3914401431606","73.568115495061","80.8446879913264","86.5752465011332","92.4934198359291","97.2170953377941","100.373162998891","105.88616673847","112.301714101608","118.329472935084","123.306392681724","128.052589381335","132.695797968429","",
"Croatia","HRV","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.75622385978889","-13.2722565226051","-10.6233817964549","-17.9227245568612","-17.7633937462657","-19.0460067715594","-20.9619597689703","-23.6546504680343","-22.2744473212507","-23.0830511850229","-17.3750248954392","-16.6281617207728","-12.1688906592312","-5.19020115514838","-8.2154949213304","-1.34435371439952","3.91953794064928","-0.390360485958963","2.28639713204541","-0.920135431189006","-0.430193188607852","-7.26548496315474","-7.86098386775543","-7.93069109739096","-3.05516829316869","-2.61103365863374","-4.1485759808803","-9.99402509460268","-13.2383987253535","-16.9707229635531","-19.8585939055965","-22.8978291177056","",
"Haiti","HTI","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.51466120612967","10.386209906175","9.29689991439937","9.90785343829199","11.4503432417463","13.3285217945921","17.6018395743466","19.3222444149784","21.4001577737122","26.7627855452424","28.451299954682","30.2774467513721","32.0448480169187","33.902885244801","36.7142785209554","39.235301028886","42.4461639168163","45.1148894744792","48.468420080901","51.4577283942329","54.9388207254234","58.4501250440592","59.3984457610903","60.2309538595814","61.6895214756877","65.1471155944208","66.1827153862938","66.0786518739824","68.7020594504775","66.9262659661961","67.6010003524732","68.2522365262928","",
"Hungary","HUN","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.91954153494961","-14.5164663770385","-18.6929682504587","-23.3547068560604","-24.2504825476124","-22.9017395617332","-24.1034773307199","-25.6446417793607","-25.5759198283744","-26.5356368134528","-28.110265864313","-28.8793541331772","-29.6633819566036","-30.8459970957506","-29.0885078970485","-29.1070329447057","-30.7868364596841","-33.5303362594941","-35.1527718849535","-36.8726134061587","-37.866392575639","-38.1149867635547","-38.6277122761308","-40.8668527139195","-41.384956466138","-42.3536371839537","-41.2738061801949","-40.662479607508","-39.9334293448707","-38.700019720212","-37.8138053435799","-37.3034701597337","",
"IBRD only","IBD","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.16901361509116","-1.70778864442801","-2.20634660428806","-2.00306971242906","-0.474747439516474","-0.0499501622246673","-0.376242262743511","-1.41178093701218","-0.678152219912475","0.409995147986421","0.79525549029365","1.45972751215716","5.30092754068019","9.07091496884945","12.0560814487213","14.8551584810252","16.3240028957065","18.3759376555008","18.9398854118709","22.0481426709017","25.6145916170227","27.0125567166285","27.4952971897075","28.3137315084802","28.6431607535658","29.7616196424392","31.6429782217448","34.0066742314674","34.6430514669978","33.6904330073338","36.3803339208455","39.3819573301834","",
"IDA & IBRD total","IBT","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.735021730406732","-0.713954786231721","-0.801641081858425","0.124118904056248","2.10692735229605","3.44316824735684","3.05793425712596","2.16923500036467","3.05135103787713","4.67549773346412","5.1931077646324","5.49545873536005","9.60390803541509","12.9748648897865","16.1640410363639","18.9001670383449","20.4669507293108","22.8902999204166","23.4606158667472","26.8181524640164","30.4074784599572","32.0755132838698","32.805696396322","34.006978083888","34.6311501613355","35.7820922299699","38.0333524072124","40.7742848982107","42.0792129309977","41.352697336736","43.9880878752138","46.7793503464624","",
"IDA total","IDA","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.36963504088617","4.10567256858371","6.01052083587834","10.439984438635","14.6268373405101","20.3831516274594","19.712077160314","19.5354801000588","21.1376898890595","25.3611815361022","26.52062538645","25.0668593669832","30.4713420925525","31.9071881102151","36.0857153059556","38.5165583823698","40.5583015559486","44.7828362654979","45.3840349416543","49.9504592294117","53.6507281703932","56.6284742908584","58.5586379670993","61.6165495492278","63.6700859070039","64.9785561383759","69.0236653028546","73.5940175196913","78.1411028647571","78.5110799549698","80.8821207810001","82.6532315204092","",
"IDA blend","IDB","Methane (CH4) emissions (total) excluding LULUCF (% change from 1990)","EN.GHG.CH4.ZG.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5114052881324","5.87777264304428","8.08223129994872","15.8925000836529","22.7352886117138","35.03629633582","30.7582845809982","28.3882835229015","26.5602857403829","34.1628465153799","35.6865058299322","27.9368063022774","35.5339861579241","36.364094707798","39.0587144214969","39.0435890641632","39.4895271031029","42.6011680664593","39.4834453077027","43.3725386815753","48.784364404902","51.8460849063856","51.1569654870546","53.8405294462898","55.7298425787174","56.2250002034801","58.9591628917332","64.3711242684889","69.7941640086131","65.8953261967572","66.5428452311941","66.3755393354248","",
